sample_key,dataset_group,split,split_file,split_csv_row,image_path,mask_path,split_conflict,image_open_ok,mask_open_ok,same_shape,expected_bands,same_crs,transform_exact,transform_close_1e_9,transform_close_1e_6,transform_max_abs_difference,image_width,image_height,image_bands,mask_width,mask_height,mask_bands,mask_nodata,mask_unique_values,mask_values_valid,image_band1_min,image_band1_max,image_band2_min,image_band2_max,inspection_error,pixel_training_eligible
permanent:train:sentinel_4_666_rural_140.7372288740418_42.56381401354122:4918dd42f4ae,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,467,data/external/sen1floods11/permanent_sar/sentinel_4_666_rural_140.7372288740418_42.56381401354122.tif,data/external/sen1floods11/permanent_mask/water_4_666_rural_140.7372288740418_42.56381401354122.tif,False,True,True,True,True,True,True,True,True,0.0,693.0,514.0,2.0,693.0,514.0,1.0,,-1.0|0.0|1.0,True,0.0579296313226223,1.0,0.0,1.0,,True
permanent:train:sentinel_4_667_low_density_118.12599695672318_34.14347945746879:b007b7172407,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,405,data/external/sen1floods11/permanent_sar/sentinel_4_667_low_density_118.12599695672318_34.14347945746879.tif,data/external/sen1floods11/permanent_mask/water_4_667_low_density_118.12599695672318_34.14347945746879.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,616.0,513.0,2.0,616.0,513.0,1.0,,-1.0|0.0|1.0,True,0.24560953676700592,1.0,0.0,1.0,,True
permanent:train:sentinel_4_667_rural_118.20927958709838_34.142690196582336:575d30057cd9,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,459,data/external/sen1floods11/permanent_sar/sentinel_4_667_rural_118.20927958709838_34.142690196582336.tif,data/external/sen1floods11/permanent_mask/water_4_667_rural_118.20927958709838_34.142690196582336.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,616.0,514.0,2.0,616.0,514.0,1.0,,-1.0|0.0|1.0,True,0.1283845752477646,1.0,0.0,1.0,,True
permanent:train:sentinel_4_668_inhabited_-16.355938073028945_33.06080972169214:4730f6ff43c7,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,116,data/external/sen1floods11/permanent_sar/sentinel_4_668_inhabited_-16.355938073028945_33.06080972169214.tif,data/external/sen1floods11/permanent_mask/water_4_668_inhabited_-16.355938073028945_33.06080972169214.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,609.0,514.0,2.0,609.0,514.0,1.0,,-1.0|0.0|1.0|nan,False,0.14540261030197144,1.0,0.0,1.0,,False
permanent:train:sentinel_4_669_rural_129.65915415348826_41.553591292579895:8ccf13e8e9e7,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,436,data/external/sen1floods11/permanent_sar/sentinel_4_669_rural_129.65915415348826_41.553591292579895.tif,data/external/sen1floods11/permanent_mask/water_4_669_rural_129.65915415348826_41.553591292579895.tif,False,True,True,True,True,True,True,True,True,0.0,682.0,513.0,2.0,682.0,513.0,1.0,,-1.0|0.0|1.0,True,0.35569334030151367,1.0,0.033689774572849274,0.8420969843864441,,True
permanent:train:sentinel_4_670_inhabited_133.38276216097665_36.24062143751072:744538cf8f29,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,279,data/external/sen1floods11/permanent_sar/sentinel_4_670_inhabited_133.38276216097665_36.24062143751072.tif,data/external/sen1floods11/permanent_mask/water_4_670_inhabited_133.38276216097665_36.24062143751072.tif,False,True,True,True,True,True,False,True,True,2.842170943040401e-14,633.0,514.0,2.0,633.0,514.0,1.0,,-1.0|0.0|1.0,True,0.2055252194404602,1.0,0.010039600543677807,0.9446499347686768,,True
permanent:train:sentinel_4_670_inhabited_136.10049953013188_35.70450371785492:35d2959ef18c,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,92,data/external/sen1floods11/permanent_sar/sentinel_4_670_inhabited_136.10049953013188_35.70450371785492.tif,data/external/sen1floods11/permanent_mask/water_4_670_inhabited_136.10049953013188_35.70450371785492.tif,False,True,True,True,True,True,False,True,True,2.842170943040401e-14,629.0,514.0,2.0,629.0,514.0,1.0,,-1.0|0.0|1.0,True,0.28574976325035095,1.0,0.05624062567949295,1.0,,True
permanent:train:sentinel_4_671_low_density_140.92534051108248_41.73406003041495:05afdbd3ce6e,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,14,data/external/sen1floods11/permanent_sar/sentinel_4_671_low_density_140.92534051108248_41.73406003041495.tif,data/external/sen1floods11/permanent_mask/water_4_671_low_density_140.92534051108248_41.73406003041495.tif,False,True,True,True,True,True,False,True,True,2.842170943040401e-14,684.0,513.0,2.0,684.0,513.0,1.0,,-1.0|0.0|1.0,True,0.3888464868068695,1.0,0.03577378764748573,1.0,,True
permanent:train:sentinel_4_672_rural_-6.577397008885342_57.93821476268566:f1d0e0bc2308,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,155,data/external/sen1floods11/permanent_sar/sentinel_4_672_rural_-6.577397008885342_57.93821476268566.tif,data/external/sen1floods11/permanent_mask/water_4_672_rural_-6.577397008885342_57.93821476268566.tif,False,True,True,True,True,True,False,True,True,9.769962616701378e-15,961.0,514.0,2.0,961.0,514.0,1.0,,-1.0|0.0|1.0,True,0.33790987730026245,1.0,0.0,0.9361686110496521,,True
permanent:train:sentinel_4_673_high_density_120.94158929849634_40.69811721457736:87b29cc985d5,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,1,data/external/sen1floods11/permanent_sar/sentinel_4_673_high_density_120.94158929849634_40.69811721457736.tif,data/external/sen1floods11/permanent_mask/water_4_673_high_density_120.94158929849634_40.69811721457736.tif,False,True,True,True,True,True,True,True,True,0.0,673.0,513.0,2.0,673.0,513.0,1.0,,-1.0|0.0|1.0,True,0.0,1.0,0.0,1.0,,True
permanent:train:sentinel_4_674_rural_16.7291425356971_47.79550783370924:8404a4052b42,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,337,data/external/sen1floods11/permanent_sar/sentinel_4_674_rural_16.7291425356971_47.79550783370924.tif,data/external/sen1floods11/permanent_mask/water_4_674_rural_16.7291425356971_47.79550783370924.tif,False,True,True,True,True,True,False,True,True,3.552713678800501e-15,759.0,514.0,2.0,759.0,514.0,1.0,,-1.0|0.0|1.0,True,0.2022346556186676,1.0,0.0,0.9091989398002625,,True
permanent:train:sentinel_4_675_rural_12.098994824942094_44.57137265341941:fd7264f12f93,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,425,data/external/sen1floods11/permanent_sar/sentinel_4_675_rural_12.098994824942094_44.57137265341941.tif,data/external/sen1floods11/permanent_mask/water_4_675_rural_12.098994824942094_44.57137265341941.tif,False,True,True,True,True,True,False,True,True,1.5987211554602254e-14,716.0,514.0,2.0,716.0,514.0,1.0,,-1.0|0.0|1.0,True,0.33679646253585815,1.0,0.04875904694199562,0.9076415300369263,,True
permanent:train:sentinel_4_675_rural_12.490111496541934_44.10523606569639:7a6f29f1e550,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,386,data/external/sen1floods11/permanent_sar/sentinel_4_675_rural_12.490111496541934_44.10523606569639.tif,data/external/sen1floods11/permanent_mask/water_4_675_rural_12.490111496541934_44.10523606569639.tif,False,True,True,True,True,True,False,True,True,2.3092638912203256e-14,710.0,514.0,2.0,710.0,514.0,1.0,,-1.0|0.0|1.0,True,0.4250398874282837,1.0,0.0,1.0,,True
permanent:train:sentinel_4_681_low_density_126.51073896818698_33.22711635458146:b2ec93a1ba08,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,303,data/external/sen1floods11/permanent_sar/sentinel_4_681_low_density_126.51073896818698_33.22711635458146.tif,data/external/sen1floods11/permanent_mask/water_4_681_low_density_126.51073896818698_33.22711635458146.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,610.0,514.0,2.0,610.0,514.0,1.0,,-1.0|0.0|1.0|nan,False,0.25382158160209656,1.0,0.0,1.0,,False
permanent:train:sentinel_4_681_rural_127.83456134803505_34.8421982970385:e9cab3af5e00,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,225,data/external/sen1floods11/permanent_sar/sentinel_4_681_rural_127.83456134803505_34.8421982970385.tif,data/external/sen1floods11/permanent_mask/water_4_681_rural_127.83456134803505_34.8421982970385.tif,False,True,True,True,True,True,False,True,True,2.842170943040401e-14,622.0,514.0,2.0,622.0,514.0,1.0,,-1.0|0.0|1.0|nan,False,0.028590237721800804,1.0,0.041894495487213135,1.0,,False
permanent:train:sentinel_4_681_rural_128.59086947771002_34.77783563243306:9d0f742fbbb1,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,145,data/external/sen1floods11/permanent_sar/sentinel_4_681_rural_128.59086947771002_34.77783563243306.tif,data/external/sen1floods11/permanent_mask/water_4_681_rural_128.59086947771002_34.77783563243306.tif,False,True,True,True,True,True,False,True,True,2.842170943040401e-14,621.0,514.0,2.0,621.0,514.0,1.0,,-1.0|0.0|1.0,True,0.17472100257873535,1.0,0.0,1.0,,True
permanent:train:sentinel_4_682_high_density_131.4435035719341_31.86652422744668:49e28fcc07cf,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,360,data/external/sen1floods11/permanent_sar/sentinel_4_682_high_density_131.4435035719341_31.86652422744668.tif,data/external/sen1floods11/permanent_mask/water_4_682_high_density_131.4435035719341_31.86652422744668.tif,False,True,True,True,True,True,False,True,True,3.552713678800501e-15,601.0,513.0,2.0,601.0,513.0,1.0,,-1.0|0.0|1.0,True,0.35554659366607666,1.0,0.00930713303387165,1.0,,True
permanent:train:sentinel_4_682_high_density_131.90654108442496_33.98138221597393:92c040f9b178,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,289,data/external/sen1floods11/permanent_sar/sentinel_4_682_high_density_131.90654108442496_33.98138221597393.tif,data/external/sen1floods11/permanent_mask/water_4_682_high_density_131.90654108442496_33.98138221597393.tif,False,True,True,True,True,True,True,True,True,0.0,615.0,514.0,2.0,615.0,514.0,1.0,,-1.0|0.0|1.0,True,0.43991902470588684,1.0,0.025563890114426613,1.0,,True
permanent:train:sentinel_4_682_high_density_132.648339299272_34.20553230772856:70799a501023,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,379,data/external/sen1floods11/permanent_sar/sentinel_4_682_high_density_132.648339299272_34.20553230772856.tif,data/external/sen1floods11/permanent_mask/water_4_682_high_density_132.648339299272_34.20553230772856.tif,False,True,True,True,True,True,False,True,True,2.842170943040401e-14,617.0,514.0,2.0,617.0,514.0,1.0,,-1.0|0.0|1.0,True,0.08620177209377289,1.0,0.03902814909815788,1.0,,True
permanent:train:sentinel_4_682_low_density_132.47970055653175_34.27141998489427:e46086a8fc60,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,282,data/external/sen1floods11/permanent_sar/sentinel_4_682_low_density_132.47970055653175_34.27141998489427.tif,data/external/sen1floods11/permanent_mask/water_4_682_low_density_132.47970055653175_34.27141998489427.tif,False,True,True,True,True,True,True,True,True,0.0,618.0,514.0,2.0,618.0,514.0,1.0,,-1.0|0.0|1.0,True,0.09854838252067566,1.0,0.03695918619632721,1.0,,True
permanent:train:sentinel_4_682_low_density_136.18130735942245_35.42676860874104:cf5a1d108657,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,316,data/external/sen1floods11/permanent_sar/sentinel_4_682_low_density_136.18130735942245_35.42676860874104.tif,data/external/sen1floods11/permanent_mask/water_4_682_low_density_136.18130735942245_35.42676860874104.tif,False,True,True,True,True,True,False,True,True,7.105427357601002e-15,626.0,514.0,2.0,626.0,514.0,1.0,,-1.0|0.0|1.0,True,0.21802358329296112,1.0,0.05631769075989723,1.0,,True
permanent:train:sentinel_4_682_low_density_140.43074594043637_35.466307457781944:ed078b88d88a,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,162,data/external/sen1floods11/permanent_sar/sentinel_4_682_low_density_140.43074594043637_35.466307457781944.tif,data/external/sen1floods11/permanent_mask/water_4_682_low_density_140.43074594043637_35.466307457781944.tif,False,True,True,True,True,True,True,True,True,0.0,627.0,514.0,2.0,627.0,514.0,1.0,,-1.0|0.0|1.0,True,0.13775043189525604,1.0,0.0273115336894989,1.0,,True
permanent:train:sentinel_4_682_rural_129.3593375759577_34.306312450637485:c5fec1522e93,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,367,data/external/sen1floods11/permanent_sar/sentinel_4_682_rural_129.3593375759577_34.306312450637485.tif,data/external/sen1floods11/permanent_mask/water_4_682_rural_129.3593375759577_34.306312450637485.tif,False,True,True,True,True,True,False,True,True,7.105427357601002e-15,618.0,514.0,2.0,618.0,514.0,1.0,,-1.0|0.0|1.0,True,0.19903980195522308,1.0,0.04868387430906296,1.0,,True
permanent:train:sentinel_4_682_rural_134.22932249597335_34.50270017923335:0c3287c51c0d,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,485,data/external/sen1floods11/permanent_sar/sentinel_4_682_rural_134.22932249597335_34.50270017923335.tif,data/external/sen1floods11/permanent_mask/water_4_682_rural_134.22932249597335_34.50270017923335.tif,False,True,True,True,True,True,False,True,True,7.105427357601002e-15,619.0,514.0,2.0,619.0,514.0,1.0,,-1.0|0.0|1.0,True,0.4143144190311432,1.0,0.0,1.0,,True
permanent:train:sentinel_4_685_rural_131.89133109073165_42.96269398007511:4d962aa88b13,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,71,data/external/sen1floods11/permanent_sar/sentinel_4_685_rural_131.89133109073165_42.96269398007511.tif,data/external/sen1floods11/permanent_mask/water_4_685_rural_131.89133109073165_42.96269398007511.tif,False,True,True,True,True,True,True,True,True,0.0,697.0,513.0,2.0,697.0,513.0,1.0,,-1.0|0.0|1.0,True,0.09383334964513779,1.0,0.040196582674980164,1.0,,True
permanent:train:sentinel_4_686_low_density_6.46316821719922_46.48848734663055:6030654b0f76,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,393,data/external/sen1floods11/permanent_sar/sentinel_4_686_low_density_6.46316821719922_46.48848734663055.tif,data/external/sen1floods11/permanent_mask/water_4_686_low_density_6.46316821719922_46.48848734663055.tif,False,True,True,True,True,True,False,True,True,1.7763568394002505e-15,741.0,513.0,2.0,741.0,513.0,1.0,,-1.0|0.0|1.0,True,0.05478084832429886,1.0,0.041806116700172424,1.0,,True
permanent:train:sentinel_4_686_rural_13.546062298806344_47.937530202261485:ae1a96673adf,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,180,data/external/sen1floods11/permanent_sar/sentinel_4_686_rural_13.546062298806344_47.937530202261485.tif,data/external/sen1floods11/permanent_mask/water_4_686_rural_13.546062298806344_47.937530202261485.tif,False,True,True,True,True,True,False,True,True,1.0658141036401503e-14,761.0,514.0,2.0,761.0,514.0,1.0,,-1.0|0.0|1.0,True,0.01650683768093586,1.0,0.0,1.0,,True
permanent:train:sentinel_4_687_inhabited_71.62321819121632_56.169797712303776:6ca648d140fb,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,350,data/external/sen1floods11/permanent_sar/sentinel_4_687_inhabited_71.62321819121632_56.169797712303776.tif,data/external/sen1floods11/permanent_mask/water_4_687_inhabited_71.62321819121632_56.169797712303776.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,916.0,514.0,2.0,916.0,514.0,1.0,,-1.0|0.0|1.0,True,0.11467954516410828,0.8728569149971008,0.0,0.7430679202079773,,True
permanent:train:sentinel_5_364_low_density_-122.51286503220427_47.29484442652939:39bf627752f0,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,292,data/external/sen1floods11/permanent_sar/sentinel_5_364_low_density_-122.51286503220427_47.29484442652939.tif,data/external/sen1floods11/permanent_mask/water_5_364_low_density_-122.51286503220427_47.29484442652939.tif,False,True,True,True,True,True,True,True,True,0.0,752.0,514.0,2.0,752.0,514.0,1.0,,-1.0|0.0|1.0,True,0.0036868187598884106,1.0,0.0,1.0,,True
permanent:train:sentinel_5_689_low_density_10.578695534477092_45.57039411253447:e04c8e7dd172,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,41,data/external/sen1floods11/permanent_sar/sentinel_5_689_low_density_10.578695534477092_45.57039411253447.tif,data/external/sen1floods11/permanent_mask/water_5_689_low_density_10.578695534477092_45.57039411253447.tif,False,True,True,True,True,True,False,True,True,7.105427357601002e-15,729.0,514.0,2.0,729.0,514.0,1.0,,-1.0|0.0|1.0|nan,False,0.0567011833190918,1.0,0.05637229606509209,1.0,,False
permanent:train:sentinel_5_689_low_density_8.358473447157962_46.998626343548985:4f94fdd92bd5,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,363,data/external/sen1floods11/permanent_sar/sentinel_5_689_low_density_8.358473447157962_46.998626343548985.tif,data/external/sen1floods11/permanent_mask/water_5_689_low_density_8.358473447157962_46.998626343548985.tif,False,True,True,True,True,True,False,True,True,1.0658141036401503e-14,748.0,514.0,2.0,748.0,514.0,1.0,,-1.0|0.0|1.0,True,0.2195441871881485,1.0,0.0,1.0,,True
permanent:train:sentinel_6_369_rural_-160.33139288668946_55.295532982462014:27da7fb8b0a5,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,243,data/external/sen1floods11/permanent_sar/sentinel_6_369_rural_-160.33139288668946_55.295532982462014.tif,data/external/sen1floods11/permanent_mask/water_6_369_rural_-160.33139288668946_55.295532982462014.tif,False,True,True,True,True,True,True,True,True,0.0,896.0,514.0,2.0,896.0,514.0,1.0,,-1.0|0.0|1.0,True,0.18706147372722626,1.0,0.0,0.8246052861213684,,True
permanent:train:sentinel_6_370_inhabited_-76.84328713493801_49.80858684069159:8f9787914d29,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,262,data/external/sen1floods11/permanent_sar/sentinel_6_370_inhabited_-76.84328713493801_49.80858684069159.tif,data/external/sen1floods11/permanent_mask/water_6_370_inhabited_-76.84328713493801_49.80858684069159.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,790.0,514.0,2.0,790.0,514.0,1.0,,-1.0|0.0|1.0,True,0.2379501312971115,0.9324552416801453,0.056151360273361206,0.7934311032295227,,True
permanent:train:sentinel_6_371_inhabited_-150.93200918512034_60.23995367636284:9cbeac8032c1,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,198,data/external/sen1floods11/permanent_sar/sentinel_6_371_inhabited_-150.93200918512034_60.23995367636284.tif,data/external/sen1floods11/permanent_mask/water_6_371_inhabited_-150.93200918512034_60.23995367636284.tif,False,True,True,True,True,True,True,True,True,0.0,1027.0,514.0,2.0,1027.0,514.0,1.0,,-1.0|0.0|1.0,True,0.035276517271995544,0.8763158321380615,0.035143669694662094,0.7446122765541077,,True
permanent:train:sentinel_6_373_rural_-56.740968425340704_51.281597364484796:f5ef8bf057c2,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,127,data/external/sen1floods11/permanent_sar/sentinel_6_373_rural_-56.740968425340704_51.281597364484796.tif,data/external/sen1floods11/permanent_mask/water_6_373_rural_-56.740968425340704_51.281597364484796.tif,False,True,True,True,True,True,False,True,True,7.105427357601002e-15,816.0,514.0,2.0,816.0,514.0,1.0,,-1.0|0.0|1.0,True,0.039839472621679306,1.0,0.039703965187072754,0.9251874685287476,,True
permanent:train:sentinel_6_374_rural_-65.65178626088796_53.74004692558428:1aad24993cbc,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,124,data/external/sen1floods11/permanent_sar/sentinel_6_374_rural_-65.65178626088796_53.74004692558428.tif,data/external/sen1floods11/permanent_mask/water_6_374_rural_-65.65178626088796_53.74004692558428.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,863.0,513.0,2.0,863.0,513.0,1.0,,-1.0|0.0|1.0,True,0.2401457130908966,0.9126231074333191,0.0,0.766597330570221,,True
permanent:train:sentinel_6_375_inhabited_-160.34674557161648_61.61515827764975:bc68fb29ad25,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,426,data/external/sen1floods11/permanent_sar/sentinel_6_375_inhabited_-160.34674557161648_61.61515827764975.tif,data/external/sen1floods11/permanent_mask/water_6_375_inhabited_-160.34674557161648_61.61515827764975.tif,False,True,True,True,True,True,False,True,True,2.842170943040401e-14,1072.0,514.0,2.0,1072.0,514.0,1.0,,-1.0|0.0|1.0,True,0.3617718517780304,1.0,0.0,0.7354652285575867,,True
permanent:train:sentinel_6_379_rural_-105.5636212685091_60.599134266217895:06d39890cfc6,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,259,data/external/sen1floods11/permanent_sar/sentinel_6_379_rural_-105.5636212685091_60.599134266217895.tif,data/external/sen1floods11/permanent_mask/water_6_379_rural_-105.5636212685091_60.599134266217895.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,1038.0,513.0,2.0,1038.0,513.0,1.0,,-1.0|0.0|1.0,True,0.1640714406967163,0.9673497676849365,0.012082630768418312,0.7996072769165039,,True
permanent:train:sentinel_6_379_rural_-106.61091249652772_61.89128811038439:a352de2002b2,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,387,data/external/sen1floods11/permanent_sar/sentinel_6_379_rural_-106.61091249652772_61.89128811038439.tif,data/external/sen1floods11/permanent_mask/water_6_379_rural_-106.61091249652772_61.89128811038439.tif,False,True,True,True,True,True,True,True,True,0.0,1083.0,514.0,2.0,1083.0,514.0,1.0,,-1.0|0.0|1.0,True,0.33525675535202026,0.903899073600769,0.04798637330532074,0.7429831624031067,,True
permanent:train:sentinel_6_383_inhabited_-132.27607570692615_59.8366993316955:7dc6441ca674,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,159,data/external/sen1floods11/permanent_sar/sentinel_6_383_inhabited_-132.27607570692615_59.8366993316955.tif,data/external/sen1floods11/permanent_mask/water_6_383_inhabited_-132.27607570692615_59.8366993316955.tif,False,True,True,True,True,True,False,True,True,7.105427357601002e-15,1015.0,514.0,2.0,1015.0,514.0,1.0,,-1.0|0.0|1.0,True,0.10062094777822495,0.9873250722885132,0.04978654161095619,0.796004593372345,,True
permanent:train:sentinel_6_711_rural_-21.83272638259962_66.1816077298563:982e939f0583,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,77,data/external/sen1floods11/permanent_sar/sentinel_6_711_rural_-21.83272638259962_66.1816077298563.tif,data/external/sen1floods11/permanent_mask/water_6_711_rural_-21.83272638259962_66.1816077298563.tif,False,True,True,True,True,True,False,True,True,2.1316282072803006e-14,1263.0,514.0,2.0,1263.0,514.0,1.0,,-1.0|0.0|1.0,True,0.2857833206653595,1.0,0.0,0.8070633411407471,,True
permanent:train:sentinel_6_715_inhabited_138.51757309255646_53.96232419489644:f423b74a8580,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,388,data/external/sen1floods11/permanent_sar/sentinel_6_715_inhabited_138.51757309255646_53.96232419489644.tif,data/external/sen1floods11/permanent_mask/water_6_715_inhabited_138.51757309255646_53.96232419489644.tif,False,True,True,True,True,True,False,True,True,2.842170943040401e-14,867.0,514.0,2.0,867.0,514.0,1.0,,-1.0|0.0|1.0,True,0.15466263890266418,1.0,0.022265279665589333,0.8442788124084473,,True
permanent:train:sentinel_6_716_inhabited_142.7961340625504_53.72550579704898:2fff8567f678,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,364,data/external/sen1floods11/permanent_sar/sentinel_6_716_inhabited_142.7961340625504_53.72550579704898.tif,data/external/sen1floods11/permanent_mask/water_6_716_inhabited_142.7961340625504_53.72550579704898.tif,False,True,True,True,True,True,True,True,True,0.0,862.0,514.0,2.0,862.0,514.0,1.0,,-1.0|0.0|1.0,True,0.24674120545387268,0.9069833755493164,0.057131219655275345,0.7667779326438904,,True
permanent:train:sentinel_6_716_inhabited_143.11747026176488_53.16787737391137:da4d97415d8d,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,422,data/external/sen1floods11/permanent_sar/sentinel_6_716_inhabited_143.11747026176488_53.16787737391137.tif,data/external/sen1floods11/permanent_mask/water_6_716_inhabited_143.11747026176488_53.16787737391137.tif,False,True,True,True,True,True,False,True,True,2.842170943040401e-14,851.0,514.0,2.0,851.0,514.0,1.0,,-1.0|0.0|1.0,True,0.22910283505916595,0.953780472278595,0.0,0.830487072467804,,True
permanent:train:sentinel_6_718_inhabited_106.81771222608336_52.405388930176336:9b96b727ad79,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,479,data/external/sen1floods11/permanent_sar/sentinel_6_718_inhabited_106.81771222608336_52.405388930176336.tif,data/external/sen1floods11/permanent_mask/water_6_718_inhabited_106.81771222608336_52.405388930176336.tif,False,True,True,True,True,True,False,True,True,2.842170943040401e-14,836.0,514.0,2.0,836.0,514.0,1.0,,1.0,True,0.04951324313879013,1.0,0.04793190211057663,0.8334939479827881,,True
permanent:train:sentinel_6_718_inhabited_111.44048904279705_52.63396245017597:246ec8965021,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,314,data/external/sen1floods11/permanent_sar/sentinel_6_718_inhabited_111.44048904279705_52.63396245017597.tif,data/external/sen1floods11/permanent_mask/water_6_718_inhabited_111.44048904279705_52.63396245017597.tif,False,True,True,True,True,True,False,True,True,2.842170943040401e-14,841.0,514.0,2.0,841.0,514.0,1.0,,-1.0|0.0|1.0,True,0.20233666896820068,0.9299811720848083,0.0,0.762214720249176,,True
permanent:train:sentinel_7_181_rural_136.8399745533301_-13.892650387286482:88da379b6a83,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,149,data/external/sen1floods11/permanent_sar/sentinel_7_181_rural_136.8399745533301_-13.892650387286482.tif,data/external/sen1floods11/permanent_mask/water_7_181_rural_136.8399745533301_-13.892650387286482.tif,False,True,True,True,True,True,False,True,True,5.329070518200751e-15,526.0,514.0,2.0,526.0,514.0,1.0,,-1.0|0.0|1.0,True,0.050605691969394684,0.9399929046630859,0.0,0.817255973815918,,True
permanent:train:sentinel_7_183_inhabited_142.29561780570532_-10.536677425250474:611de2857bd2,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,403,data/external/sen1floods11/permanent_sar/sentinel_7_183_inhabited_142.29561780570532_-10.536677425250474.tif,data/external/sen1floods11/permanent_mask/water_7_183_inhabited_142.29561780570532_-10.536677425250474.tif,False,True,True,True,True,True,False,True,True,2.842170943040401e-14,520.0,514.0,2.0,520.0,514.0,1.0,,-1.0|0.0|1.0,True,0.07841598987579346,0.9875621795654297,0.049719423055648804,0.9066588282585144,,True
permanent:train:sentinel_7_183_inhabited_142.64257154047186_-9.771286106729647:6da8fc7689e5,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,123,data/external/sen1floods11/permanent_sar/sentinel_7_183_inhabited_142.64257154047186_-9.771286106729647.tif,data/external/sen1floods11/permanent_mask/water_7_183_inhabited_142.64257154047186_-9.771286106729647.tif,False,True,True,True,True,True,False,True,True,5.329070518200751e-15,518.0,513.0,2.0,518.0,513.0,1.0,,-1.0|0.0|1.0,True,0.04781670123338699,1.0,0.04768630117177963,0.9014132618904114,,True
