sample_key,dataset_group,split,pairing_method,image_path,mask_path,image_open_ok,mask_open_ok,same_shape,same_crs,same_transform,image_width,image_height,image_bands,mask_width,mask_height,mask_bands,mask_min,mask_max,mask_unique_preview,valid_pixel_ratio,inspection_error
13_831_inhabited_43.680573576871474_32.66180044122769,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_831_inhabited_43.680573576871474_32.66180044122769.tif,data/external/sen1floods11/permanent_mask/water_13_831_inhabited_43.680573576871474_32.66180044122769.tif,True,True,True,True,False,607,513,2,607,513,1,-1.0,1.0,-1.0|1.0,1.0,
13_833_rural_32.38289704763781_30.28752978981517,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_833_rural_32.38289704763781_30.28752978981517.tif,data/external/sen1floods11/permanent_mask/water_13_833_rural_32.38289704763781_30.28752978981517.tif,True,True,True,True,False,591,514,2,591,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_841_inhabited_48.862222905916674_30.302084295653614,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_841_inhabited_48.862222905916674_30.302084295653614.tif,data/external/sen1floods11/permanent_mask/water_13_841_inhabited_48.862222905916674_30.302084295653614.tif,True,True,True,True,False,591,514,2,591,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
14_322_high_density_112.61411106276083_-3.389242314995769,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_14_322_high_density_112.61411106276083_-3.389242314995769.tif,data/external/sen1floods11/permanent_mask/water_14_322_high_density_112.61411106276083_-3.389242314995769.tif,True,True,True,True,False,512,514,2,512,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
14_612_low_density_-81.83463094922423_26.368381282931054,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_14_612_low_density_-81.83463094922423_26.368381282931054.tif,data/external/sen1floods11/permanent_mask/water_14_612_low_density_-81.83463094922423_26.368381282931054.tif,True,True,True,True,False,569,513,2,569,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
14_613_low_density_-92.21078519565171_18.593983187258697,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_14_613_low_density_-92.21078519565171_18.593983187258697.tif,data/external/sen1floods11/permanent_mask/water_14_613_low_density_-92.21078519565171_18.593983187258697.tif,True,True,True,True,False,539,514,2,539,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_10_inhabited_18.058708237702003_-0.8408170128398617,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_10_inhabited_18.058708237702003_-0.8408170128398617.tif,data/external/sen1floods11/permanent_mask/water_1_10_inhabited_18.058708237702003_-0.8408170128398617.tif,True,True,True,True,False,510,514,2,510,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_10_inhabited_18.081953531493618_-0.9595316601857515,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_10_inhabited_18.081953531493618_-0.9595316601857515.tif,data/external/sen1floods11/permanent_mask/water_1_10_inhabited_18.081953531493618_-0.9595316601857515.tif,True,True,True,True,False,511,513,2,511,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_135_inhabited_147.2786052646174_-2.552291342769245,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_135_inhabited_147.2786052646174_-2.552291342769245.tif,data/external/sen1floods11/permanent_mask/water_1_135_inhabited_147.2786052646174_-2.552291342769245.tif,True,True,True,True,False,511,514,2,511,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_13_inhabited_55.76817093952096_-4.321448603926004,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_13_inhabited_55.76817093952096_-4.321448603926004.tif,data/external/sen1floods11/permanent_mask/water_1_13_inhabited_55.76817093952096_-4.321448603926004.tif,True,True,True,True,False,512,514,2,512,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_152_rural_156.71449562651105_-7.93256241003808,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_152_rural_156.71449562651105_-7.93256241003808.tif,data/external/sen1floods11/permanent_mask/water_1_152_rural_156.71449562651105_-7.93256241003808.tif,True,True,True,True,False,516,514,2,516,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_152_rural_157.61693741590952_-8.769932537763628,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_152_rural_157.61693741590952_-8.769932537763628.tif,data/external/sen1floods11/permanent_mask/water_1_152_rural_157.61693741590952_-8.769932537763628.tif,True,True,True,True,False,516,514,2,516,514,1,-1.0,1.0,-1.0|0.0|1.0|nan,1.0,
1_219_inhabited_109.16345354895596_-1.2889923415196,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_219_inhabited_109.16345354895596_-1.2889923415196.tif,data/external/sen1floods11/permanent_mask/water_1_219_inhabited_109.16345354895596_-1.2889923415196.tif,True,True,True,True,False,511,514,2,511,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_219_inhabited_109.23250272876857_-1.219595351824822,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_219_inhabited_109.23250272876857_-1.219595351824822.tif,data/external/sen1floods11/permanent_mask/water_1_219_inhabited_109.23250272876857_-1.219595351824822.tif,True,True,True,True,False,510,513,2,510,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_223_inhabited_102.39605870328434_12.03758854433509,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_223_inhabited_102.39605870328434_12.03758854433509.tif,data/external/sen1floods11/permanent_mask/water_1_223_inhabited_102.39605870328434_12.03758854433509.tif,True,True,True,True,False,522,514,2,522,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_236_high_density_118.73601535813772_24.72477447103512,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_236_high_density_118.73601535813772_24.72477447103512.tif,data/external/sen1floods11/permanent_mask/water_1_236_high_density_118.73601535813772_24.72477447103512.tif,True,True,True,True,False,562,514,2,562,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_236_high_density_121.35740493083115_28.154772969659387,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_236_high_density_121.35740493083115_28.154772969659387.tif,data/external/sen1floods11/permanent_mask/water_1_236_high_density_121.35740493083115_28.154772969659387.tif,True,True,True,True,False,579,513,2,579,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_242_high_density_74.68823035041393_13.512021521364344,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_242_high_density_74.68823035041393_13.512021521364344.tif,data/external/sen1floods11/permanent_mask/water_1_242_high_density_74.68823035041393_13.512021521364344.tif,True,True,True,True,False,526,514,2,526,514,1,-1.0,1.0,-1.0|0.0|1.0|nan,1.0,
1_242_inhabited_74.75954475356171_13.164871586151474,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_242_inhabited_74.75954475356171_13.164871586151474.tif,data/external/sen1floods11/permanent_mask/water_1_242_inhabited_74.75954475356171_13.164871586151474.tif,True,True,True,True,False,524,514,2,524,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_247_low_density_125.4260893915426_11.830387495684622,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_247_low_density_125.4260893915426_11.830387495684622.tif,data/external/sen1floods11/permanent_mask/water_1_247_low_density_125.4260893915426_11.830387495684622.tif,True,True,True,True,False,522,514,2,522,514,1,-1.0,1.0,-1.0|0.0|1.0|nan,1.0,
1_248_inhabited_120.97195131756924_13.465388242547405,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_248_inhabited_120.97195131756924_13.465388242547405.tif,data/external/sen1floods11/permanent_mask/water_1_248_inhabited_120.97195131756924_13.465388242547405.tif,True,True,True,True,False,524,514,2,524,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_251_rural_129.18340820299505_28.24313897523552,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_251_rural_129.18340820299505_28.24313897523552.tif,data/external/sen1floods11/permanent_mask/water_1_251_rural_129.18340820299505_28.24313897523552.tif,True,True,True,True,True,579,514,2,579,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_261_low_density_84.94551388095866_19.29157387426188,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_261_low_density_84.94551388095866_19.29157387426188.tif,data/external/sen1floods11/permanent_mask/water_1_261_low_density_84.94551388095866_19.29157387426188.tif,True,True,True,True,False,541,514,2,541,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_262_rural_119.89103400850655_11.879932567489455,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_262_rural_119.89103400850655_11.879932567489455.tif,data/external/sen1floods11/permanent_mask/water_1_262_rural_119.89103400850655_11.879932567489455.tif,True,True,True,True,False,522,514,2,522,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_278_high_density_99.36868581607885_3.390513158796001,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_278_high_density_99.36868581607885_3.390513158796001.tif,data/external/sen1floods11/permanent_mask/water_1_278_high_density_99.36868581607885_3.390513158796001.tif,True,True,True,True,False,511,514,2,511,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_279_rural_98.95389577698627_2.487326699521592,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_279_rural_98.95389577698627_2.487326699521592.tif,data/external/sen1floods11/permanent_mask/water_1_279_rural_98.95389577698627_2.487326699521592.tif,True,True,True,True,False,511,514,2,511,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_280_rural_100.40428082203431_2.278190401013927,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_280_rural_100.40428082203431_2.278190401013927.tif,data/external/sen1floods11/permanent_mask/water_1_280_rural_100.40428082203431_2.278190401013927.tif,True,True,True,True,False,511,514,2,511,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_284_low_density_98.56567752107115_9.997728176425733,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_284_low_density_98.56567752107115_9.997728176425733.tif,data/external/sen1floods11/permanent_mask/water_1_284_low_density_98.56567752107115_9.997728176425733.tif,True,True,True,True,False,519,514,2,519,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_285_rural_104.33154489283568_12.639946210139826,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_285_rural_104.33154489283568_12.639946210139826.tif,data/external/sen1floods11/permanent_mask/water_1_285_rural_104.33154489283568_12.639946210139826.tif,True,True,True,True,False,523,514,2,523,514,1,1.0,1.0,1.0,1.0,
1_289_inhabited_107.13459824244651_-7.4648606778453015,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_289_inhabited_107.13459824244651_-7.4648606778453015.tif,data/external/sen1floods11/permanent_mask/water_1_289_inhabited_107.13459824244651_-7.4648606778453015.tif,True,True,True,True,False,515,513,2,515,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_450_inhabited_-88.1052997739462_15.704601641253161,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_450_inhabited_-88.1052997739462_15.704601641253161.tif,data/external/sen1floods11/permanent_mask/water_1_450_inhabited_-88.1052997739462_15.704601641253161.tif,True,True,True,True,False,530,514,2,530,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_458_inhabited_-85.69076344002107_11.531712448023757,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_458_inhabited_-85.69076344002107_11.531712448023757.tif,data/external/sen1floods11/permanent_mask/water_1_458_inhabited_-85.69076344002107_11.531712448023757.tif,True,True,True,True,False,521,513,2,521,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_464_inhabited_-62.58316222983704_7.6984997366416525,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_464_inhabited_-62.58316222983704_7.6984997366416525.tif,data/external/sen1floods11/permanent_mask/water_1_464_inhabited_-62.58316222983704_7.6984997366416525.tif,True,True,True,True,False,515,514,2,515,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_465_rural_-58.49357350338707_6.892222920561783,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_465_rural_-58.49357350338707_6.892222920561783.tif,data/external/sen1floods11/permanent_mask/water_1_465_rural_-58.49357350338707_6.892222920561783.tif,True,True,True,True,False,514,514,2,514,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_471_rural_-81.68022565704658_7.5043906086841,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_471_rural_-81.68022565704658_7.5043906086841.tif,data/external/sen1floods11/permanent_mask/water_1_471_rural_-81.68022565704658_7.5043906086841.tif,True,True,True,True,False,515,513,2,515,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_473_high_density_-59.91501006439612_-3.142279462251723,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_473_high_density_-59.91501006439612_-3.142279462251723.tif,data/external/sen1floods11/permanent_mask/water_1_473_high_density_-59.91501006439612_-3.142279462251723.tif,True,True,True,True,False,511,514,2,511,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_476_rural_-56.145442102349854_-2.094948102323622,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_476_rural_-56.145442102349854_-2.094948102323622.tif,data/external/sen1floods11/permanent_mask/water_1_476_rural_-56.145442102349854_-2.094948102323622.tif,True,True,True,True,False,511,514,2,511,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_476_rural_-57.00843868382956_-5.386834864019507,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_476_rural_-57.00843868382956_-5.386834864019507.tif,data/external/sen1floods11/permanent_mask/water_1_476_rural_-57.00843868382956_-5.386834864019507.tif,True,True,True,True,False,513,514,2,513,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_484_inhabited_-63.77517804164631_-0.2875094586230299,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_484_inhabited_-63.77517804164631_-0.2875094586230299.tif,data/external/sen1floods11/permanent_mask/water_1_484_inhabited_-63.77517804164631_-0.2875094586230299.tif,True,True,True,True,False,511,513,2,511,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_484_rural_-66.03850625884911_-0.2995891633768148,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_484_rural_-66.03850625884911_-0.2995891633768148.tif,data/external/sen1floods11/permanent_mask/water_1_484_rural_-66.03850625884911_-0.2995891633768148.tif,True,True,True,True,False,510,514,2,510,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_494_inhabited_-88.34797297147684_17.35182924320449,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_494_inhabited_-88.34797297147684_17.35182924320449.tif,data/external/sen1floods11/permanent_mask/water_1_494_inhabited_-88.34797297147684_17.35182924320449.tif,True,True,True,True,False,535,514,2,535,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_4_inhabited_44.34339219385988_-12.189131093636444,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_4_inhabited_44.34339219385988_-12.189131093636444.tif,data/external/sen1floods11/permanent_mask/water_1_4_inhabited_44.34339219385988_-12.189131093636444.tif,True,True,True,True,False,522,514,2,522,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_4_rural_45.19108514052415_-12.88434507977814,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_4_rural_45.19108514052415_-12.88434507977814.tif,data/external/sen1floods11/permanent_mask/water_1_4_rural_45.19108514052415_-12.88434507977814.tif,True,True,True,True,False,524,514,2,524,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_625_inhabited_-140.16228130241257_-8.811121254194308,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_625_inhabited_-140.16228130241257_-8.811121254194308.tif,data/external/sen1floods11/permanent_mask/water_1_625_inhabited_-140.16228130241257_-8.811121254194308.tif,True,True,True,True,False,516,514,2,516,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_630_rural_-149.5347498700231_-17.743391824909686,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_630_rural_-149.5347498700231_-17.743391824909686.tif,data/external/sen1floods11/permanent_mask/water_1_630_rural_-149.5347498700231_-17.743391824909686.tif,True,True,True,True,False,536,513,2,536,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
2_290_inhabited_79.22223092425455_16.55038163356551,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_2_290_inhabited_79.22223092425455_16.55038163356551.tif,data/external/sen1floods11/permanent_mask/water_2_290_inhabited_79.22223092425455_16.55038163356551.tif,True,True,True,True,False,533,514,2,533,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
2_293_rural_80.11139351071589_13.590746950462929,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_2_293_rural_80.11139351071589_13.590746950462929.tif,data/external/sen1floods11/permanent_mask/water_2_293_rural_80.11139351071589_13.590746950462929.tif,True,True,True,True,False,525,513,2,525,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
2_301_inhabited_79.73892479972153_8.256440296853016,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_2_301_inhabited_79.73892479972153_8.256440296853016.tif,data/external/sen1floods11/permanent_mask/water_2_301_inhabited_79.73892479972153_8.256440296853016.tif,True,True,True,True,False,516,514,2,516,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
2_521_rural_-103.14359578118716_20.27936285782332,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_2_521_rural_-103.14359578118716_20.27936285782332.tif,data/external/sen1floods11/permanent_mask/water_2_521_rural_-103.14359578118716_20.27936285782332.tif,True,True,True,True,False,544,514,2,544,514,1,-1.0,1.0,-1.0|1.0,1.0,
2_528_inhabited_-92.32867045020168_16.03037464601581,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_2_528_inhabited_-92.32867045020168_16.03037464601581.tif,data/external/sen1floods11/permanent_mask/water_2_528_inhabited_-92.32867045020168_16.03037464601581.tif,True,True,True,True,False,531,514,2,531,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
2_533_inhabited_-111.00741223028427_18.751269058716897,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_2_533_inhabited_-111.00741223028427_18.751269058716897.tif,data/external/sen1floods11/permanent_mask/water_2_533_inhabited_-111.00741223028427_18.751269058716897.tif,True,True,True,True,False,539,514,2,539,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
2_636_rural_-157.97436111994955_21.668796450571786,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_2_636_rural_-157.97436111994955_21.668796450571786.tif,data/external/sen1floods11/permanent_mask/water_2_636_rural_-157.97436111994955_21.668796450571786.tif,True,True,True,True,False,550,514,2,550,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_169_inhabited_166.95267190904175_-45.1768472308605,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_169_inhabited_166.95267190904175_-45.1768472308605.tif,data/external/sen1floods11/permanent_mask/water_4_169_inhabited_166.95267190904175_-45.1768472308605.tif,True,True,True,True,False,724,514,2,724,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_171_low_density_177.16081168687646_-37.98808963114352,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_171_low_density_177.16081168687646_-37.98808963114352.tif,data/external/sen1floods11/permanent_mask/water_4_171_low_density_177.16081168687646_-37.98808963114352.tif,True,True,True,True,False,647,513,2,647,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_171_rural_176.98556009727392_-39.64922071017949,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_171_rural_176.98556009727392_-39.64922071017949.tif,data/external/sen1floods11/permanent_mask/water_4_171_rural_176.98556009727392_-39.64922071017949.tif,True,True,True,True,False,663,514,2,663,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_173_rural_174.09872915707095_-36.15252743709883,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_173_rural_174.09872915707095_-36.15252743709883.tif,data/external/sen1floods11/permanent_mask/water_4_173_rural_174.09872915707095_-36.15252743709883.tif,True,True,True,True,False,632,514,2,632,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_176_inhabited_147.74127267172085_-37.921278920059734,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_176_inhabited_147.74127267172085_-37.921278920059734.tif,data/external/sen1floods11/permanent_mask/water_4_176_inhabited_147.74127267172085_-37.921278920059734.tif,True,True,True,True,False,647,514,2,647,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_177_inhabited_146.70077265460662_-41.843102887575924,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_177_inhabited_146.70077265460662_-41.843102887575924.tif,data/external/sen1floods11/permanent_mask/water_4_177_inhabited_146.70077265460662_-41.843102887575924.tif,True,True,True,True,False,685,514,2,685,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_308_inhabited_75.99012287128116_31.98065045980857,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_308_inhabited_75.99012287128116_31.98065045980857.tif,data/external/sen1floods11/permanent_mask/water_4_308_inhabited_75.99012287128116_31.98065045980857.tif,True,True,True,True,False,602,514,2,602,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_334_high_density_-73.79128217351328_45.445075536528435,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_334_high_density_-73.79128217351328_45.445075536528435.tif,data/external/sen1floods11/permanent_mask/water_4_334_high_density_-73.79128217351328_45.445075536528435.tif,True,True,True,True,False,727,514,2,727,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_334_rural_-81.93371217463181_41.46913145952657,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_334_rural_-81.93371217463181_41.46913145952657.tif,data/external/sen1floods11/permanent_mask/water_4_334_rural_-81.93371217463181_41.46913145952657.tif,True,True,True,True,True,681,514,2,681,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_337_rural_-91.13685083883874_29.937392256896494,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_337_rural_-91.13685083883874_29.937392256896494.tif,data/external/sen1floods11/permanent_mask/water_4_337_rural_-91.13685083883874_29.937392256896494.tif,True,True,True,True,False,589,513,2,589,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_340_inhabited_-94.82582500844505_36.591682004347454,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_340_inhabited_-94.82582500844505_36.591682004347454.tif,data/external/sen1floods11/permanent_mask/water_4_340_inhabited_-94.82582500844505_36.591682004347454.tif,True,True,True,True,False,636,514,2,636,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_341_rural_-95.67494932654748_35.061398786623805,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_341_rural_-95.67494932654748_35.061398786623805.tif,data/external/sen1floods11/permanent_mask/water_4_341_rural_-95.67494932654748_35.061398786623805.tif,True,True,True,True,False,624,514,2,624,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_344_rural_-90.74668841486434_46.859832364159416,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_344_rural_-90.74668841486434_46.859832364159416.tif,data/external/sen1floods11/permanent_mask/water_4_344_rural_-90.74668841486434_46.859832364159416.tif,True,True,True,True,False,746,514,2,746,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_561_rural_-68.26965760285023_-55.028597816099584,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_561_rural_-68.26965760285023_-55.028597816099584.tif,data/external/sen1floods11/permanent_mask/water_4_561_rural_-68.26965760285023_-55.028597816099584.tif,True,True,True,True,False,890,513,2,890,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_563_rural_-73.0780132872062_-41.81172865256387,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_563_rural_-73.0780132872062_-41.81172865256387.tif,data/external/sen1floods11/permanent_mask/water_4_563_rural_-73.0780132872062_-41.81172865256387.tif,True,True,True,True,False,685,514,2,685,514,1,-1.0,1.0,-1.0|0.0|1.0|nan,1.0,
4_650_inhabited_45.38933231425931_40.17591189020831,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_650_inhabited_45.38933231425931_40.17591189020831.tif,data/external/sen1floods11/permanent_mask/water_4_650_inhabited_45.38933231425931_40.17591189020831.tif,True,True,True,True,False,668,514,2,668,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_654_rural_30.489388835403616_50.88838491538983,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_654_rural_30.489388835403616_50.88838491538983.tif,data/external/sen1floods11/permanent_mask/water_4_654_rural_30.489388835403616_50.88838491538983.tif,True,True,True,True,False,808,514,2,808,514,1,-1.0,1.0,-1.0|1.0,1.0,
4_657_low_density_119.13973790841565_29.56437953557364,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_657_low_density_119.13973790841565_29.56437953557364.tif,data/external/sen1floods11/permanent_mask/water_4_657_low_density_119.13973790841565_29.56437953557364.tif,True,True,True,True,False,586,514,2,586,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_657_low_density_120.84486247844494_31.238210134409826,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_657_low_density_120.84486247844494_31.238210134409826.tif,data/external/sen1floods11/permanent_mask/water_4_657_low_density_120.84486247844494_31.238210134409826.tif,True,True,True,True,False,597,514,2,597,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_658_low_density_39.033204817848045_44.08776530776899,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_658_low_density_39.033204817848045_44.08776530776899.tif,data/external/sen1floods11/permanent_mask/water_4_658_low_density_39.033204817848045_44.08776530776899.tif,True,True,True,True,False,710,514,2,710,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_663_low_density_1.1254904831929_51.80532324231306,permanent,validation,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_663_low_density_1.1254904831929_51.80532324231306.tif,data/external/sen1floods11/permanent_mask/water_4_663_low_density_1.1254904831929_51.80532324231306.tif,True,True,True,True,False,825,514,2,825,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
