scene_id,group,source_image_path,mask_path,discovery_method,source_reference,source_column,readable,size_match,binary_like,positive_pixels,positive_fraction,unique_value_count,valid_mask,pair_valid,candidate_score,error
ow-0659,ow,data/external/dartis/raw/ow/ow-0659.jpg,data/external/dartis/cache/positive/ow-0659.jpg,filesystem,data/external/dartis,,True,True,False,300286,0.7331201171875,253,True,True,1050.0,
ow-0660,ow,data/external/dartis/raw/ow/ow-0660.jpg,data/external/dartis/cache/positive/ow-0660.jpg,filesystem,data/external/dartis,,True,True,False,147,0.00035888671875,210,True,True,1070.0,
ow-0661,ow,data/external/dartis/raw/ow/ow-0661.jpg,data/derived/v06_water_masks/land/ow/ow-0661.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0662,ow,data/external/dartis/raw/ow/ow-0662.jpg,data/external/dartis/cache/positive/ow-0662.jpg,filesystem,data/external/dartis,,True,True,False,296017,0.72269775390625,241,True,True,1050.0,
ow-0663,ow,data/external/dartis/raw/ow/ow-0663.jpg,data/external/dartis/cache/positive/ow-0663.jpg,filesystem,data/external/dartis,,True,True,False,319112,0.77908203125,256,True,True,1050.0,
ow-0664,ow,data/external/dartis/raw/ow/ow-0664.jpg,data/external/dartis/cache/positive/ow-0664.jpg,filesystem,data/external/dartis,,True,True,False,306314,0.7478369140625,256,True,True,1050.0,
ow-0665,ow,data/external/dartis/raw/ow/ow-0665.jpg,data/derived/v06_water_masks/land/ow/ow-0665.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0666,ow,data/external/dartis/raw/ow/ow-0666.jpg,data/derived/v06_water_masks/land/ow/ow-0666.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0667,ow,data/external/dartis/raw/ow/ow-0667.jpg,data/derived/v06_water_masks/land/ow/ow-0667.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0668,ow,data/external/dartis/raw/ow/ow-0668.jpg,data/derived/v06_water_masks/land/ow/ow-0668.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0669,ow,data/external/dartis/raw/ow/ow-0669.jpg,data/derived/v06_water_masks/land/ow/ow-0669.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0670,ow,data/external/dartis/raw/ow/ow-0670.jpg,data/external/dartis/cache/positive/ow-0670.jpg,filesystem,data/external/dartis,,True,True,False,263278,0.6427685546875,256,True,True,1050.0,
ow-0671,ow,data/external/dartis/raw/ow/ow-0671.jpg,data/external/dartis/cache/positive/ow-0671.jpg,filesystem,data/external/dartis,,True,True,False,231203,0.56446044921875,250,True,True,1050.0,
ow-0672,ow,data/external/dartis/raw/ow/ow-0672.jpg,data/derived/v06_water_masks/land/ow/ow-0672.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0673,ow,data/external/dartis/raw/ow/ow-0673.jpg,data/derived/v06_water_masks/land/ow/ow-0673.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0674,ow,data/external/dartis/raw/ow/ow-0674.jpg,data/external/dartis/cache/positive/ow-0674.jpg,filesystem,data/external/dartis,,True,True,False,32,7.8125e-05,147,True,True,1070.0,
ow-0675,ow,data/external/dartis/raw/ow/ow-0675.jpg,data/derived/v06_water_masks/land/ow/ow-0675.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0676,ow,data/external/dartis/raw/ow/ow-0676.jpg,data/derived/v06_water_masks/land/ow/ow-0676.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0677,ow,data/external/dartis/raw/ow/ow-0677.jpg,data/external/dartis/cache/positive/ow-0677.jpg,filesystem,data/external/dartis,,True,True,False,303497,0.74095947265625,255,True,True,1050.0,
ow-0678,ow,data/external/dartis/raw/ow/ow-0678.jpg,data/derived/v06_water_masks/land/ow/ow-0678.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0679,ow,data/external/dartis/raw/ow/ow-0679.jpg,data/derived/v06_water_masks/land/ow/ow-0679.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0680,ow,data/external/dartis/raw/ow/ow-0680.jpg,data/derived/v06_water_masks/land/ow/ow-0680.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0681,ow,data/external/dartis/raw/ow/ow-0681.jpg,data/derived/v06_water_masks/land/ow/ow-0681.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0682,ow,data/external/dartis/raw/ow/ow-0682.jpg,data/derived/v06_water_masks/land/ow/ow-0682.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0683,ow,data/external/dartis/raw/ow/ow-0683.jpg,data/derived/v06_water_masks/land/ow/ow-0683.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0684,ow,data/external/dartis/raw/ow/ow-0684.jpg,data/external/dartis/cache/positive/ow-0684.jpg,filesystem,data/external/dartis,,True,True,False,290439,0.70907958984375,256,True,True,1050.0,
ow-0685,ow,data/external/dartis/raw/ow/ow-0685.jpg,data/external/dartis/cache/positive/ow-0685.jpg,filesystem,data/external/dartis,,True,True,False,141091,0.34446044921875,238,True,True,1050.0,
ow-0686,ow,data/external/dartis/raw/ow/ow-0686.jpg,data/derived/v06_water_masks/land/ow/ow-0686.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0687,ow,data/external/dartis/raw/ow/ow-0687.jpg,data/derived/v06_water_masks/land/ow/ow-0687.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0688,ow,data/external/dartis/raw/ow/ow-0688.jpg,data/derived/v06_water_masks/land/ow/ow-0688.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0689,ow,data/external/dartis/raw/ow/ow-0689.jpg,data/derived/v06_water_masks/land/ow/ow-0689.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0690,ow,data/external/dartis/raw/ow/ow-0690.jpg,data/external/dartis/cache/positive/ow-0690.jpg,filesystem,data/external/dartis,,True,True,False,886,0.0021630859375,189,True,True,1070.0,
ow-0691,ow,data/external/dartis/raw/ow/ow-0691.jpg,data/derived/v06_water_masks/land/ow/ow-0691.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0692,ow,data/external/dartis/raw/ow/ow-0692.jpg,data/external/dartis/cache/positive/ow-0692.jpg,filesystem,data/external/dartis,,True,True,False,272169,0.66447509765625,256,True,True,1050.0,
ow-0693,ow,data/external/dartis/raw/ow/ow-0693.jpg,data/external/dartis/cache/positive/ow-0693.jpg,filesystem,data/external/dartis,,True,True,False,297894,0.7272802734375,256,True,True,1050.0,
ow-0694,ow,data/external/dartis/raw/ow/ow-0694.jpg,data/derived/v06_water_masks/land/ow/ow-0694.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0695,ow,data/external/dartis/raw/ow/ow-0695.jpg,data/derived/v06_water_masks/land/ow/ow-0695.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0696,ow,data/external/dartis/raw/ow/ow-0696.jpg,data/derived/v06_water_masks/land/ow/ow-0696.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0697,ow,data/external/dartis/raw/ow/ow-0697.jpg,data/external/dartis/cache/positive/ow-0697.jpg,filesystem,data/external/dartis,,True,True,False,676,0.001650390625,151,True,True,1070.0,
ow-0698,ow,data/external/dartis/raw/ow/ow-0698.jpg,data/external/dartis/cache/positive/ow-0698.jpg,filesystem,data/external/dartis,,True,True,False,304039,0.74228271484375,256,True,True,1050.0,
ow-0699,ow,data/external/dartis/raw/ow/ow-0699.jpg,data/derived/v06_water_masks/land/ow/ow-0699.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0700,ow,data/external/dartis/raw/ow/ow-0700.jpg,data/external/dartis/cache/positive/ow-0700.jpg,filesystem,data/external/dartis,,True,True,False,40,9.765625e-05,153,True,True,1070.0,
ow-0701,ow,data/external/dartis/raw/ow/ow-0701.jpg,data/derived/v06_water_masks/land/ow/ow-0701.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0702,ow,data/external/dartis/raw/ow/ow-0702.jpg,data/derived/v06_water_masks/land/ow/ow-0702.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0703,ow,data/external/dartis/raw/ow/ow-0703.jpg,data/derived/v06_water_masks/land/ow/ow-0703.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0704,ow,data/external/dartis/raw/ow/ow-0704.jpg,data/external/dartis/cache/positive/ow-0704.jpg,filesystem,data/external/dartis,,True,True,False,204,0.000498046875,215,True,True,1070.0,
ow-0705,ow,data/external/dartis/raw/ow/ow-0705.jpg,data/derived/v06_water_masks/land/ow/ow-0705.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0706,ow,data/external/dartis/raw/ow/ow-0706.jpg,data/external/dartis/cache/positive/ow-0706.jpg,filesystem,data/external/dartis,,True,True,False,3939,0.00961669921875,235,True,True,1070.0,
ow-0707,ow,data/external/dartis/raw/ow/ow-0707.jpg,data/derived/v06_water_masks/land/ow/ow-0707.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0708,ow,data/external/dartis/raw/ow/ow-0708.jpg,data/derived/v06_water_masks/land/ow/ow-0708.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0709,ow,data/external/dartis/raw/ow/ow-0709.jpg,data/external/dartis/cache/positive/ow-0709.jpg,filesystem,data/external/dartis,,True,True,False,165,0.00040283203125,218,True,True,1070.0,
ow-0710,ow,data/external/dartis/raw/ow/ow-0710.jpg,data/derived/v06_water_masks/land/ow/ow-0710.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0711,ow,data/external/dartis/raw/ow/ow-0711.jpg,data/external/dartis/cache/positive/ow-0711.jpg,filesystem,data/external/dartis,,True,True,False,287399,0.70165771484375,251,True,True,1050.0,
ow-0712,ow,data/external/dartis/raw/ow/ow-0712.jpg,data/derived/v06_water_masks/land/ow/ow-0712.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0713,ow,data/external/dartis/raw/ow/ow-0713.jpg,data/external/dartis/cache/positive/ow-0713.jpg,filesystem,data/external/dartis,,True,True,False,320006,0.7812646484375,256,True,True,1050.0,
ow-0714,ow,data/external/dartis/raw/ow/ow-0714.jpg,data/external/dartis/cache/positive/ow-0714.jpg,filesystem,data/external/dartis,,True,True,False,68090,0.1662353515625,175,True,True,1070.0,
ow-0715,ow,data/external/dartis/raw/ow/ow-0715.jpg,data/derived/v06_water_masks/land/ow/ow-0715.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0716,ow,data/external/dartis/raw/ow/ow-0716.jpg,data/external/dartis/cache/positive/ow-0716.jpg,filesystem,data/external/dartis,,True,True,False,324395,0.79197998046875,256,True,True,1050.0,
ow-0717,ow,data/external/dartis/raw/ow/ow-0717.jpg,data/derived/v06_water_masks/land/ow/ow-0717.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0718,ow,data/external/dartis/raw/ow/ow-0718.jpg,data/derived/v06_water_masks/land/ow/ow-0718.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0719,ow,data/external/dartis/raw/ow/ow-0719.jpg,data/external/dartis/cache/positive/ow-0719.jpg,filesystem,data/external/dartis,,True,True,False,320396,0.782216796875,256,True,True,1050.0,
ow-0720,ow,data/external/dartis/raw/ow/ow-0720.jpg,data/external/dartis/cache/positive/ow-0720.jpg,filesystem,data/external/dartis,,True,True,False,986,0.0024072265625,254,True,True,1070.0,
ow-0721,ow,data/external/dartis/raw/ow/ow-0721.jpg,data/external/dartis/cache/positive/ow-0721.jpg,filesystem,data/external/dartis,,True,True,False,198393,0.48435791015625,251,True,True,1050.0,
ow-0722,ow,data/external/dartis/raw/ow/ow-0722.jpg,data/external/dartis/cache/positive/ow-0722.jpg,filesystem,data/external/dartis,,True,True,False,172856,0.42201171875,221,True,True,1050.0,
ow-0723,ow,data/external/dartis/raw/ow/ow-0723.jpg,data/external/dartis/cache/positive/ow-0723.jpg,filesystem,data/external/dartis,,True,True,False,72,0.00017578125,157,True,True,1070.0,
ow-0724,ow,data/external/dartis/raw/ow/ow-0724.jpg,data/derived/v06_water_masks/land/ow/ow-0724.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0725,ow,data/external/dartis/raw/ow/ow-0725.jpg,data/external/dartis/cache/positive/ow-0725.jpg,filesystem,data/external/dartis,,True,True,False,324527,0.79230224609375,253,True,True,1050.0,
ow-0726,ow,data/external/dartis/raw/ow/ow-0726.jpg,data/derived/v06_water_masks/land/ow/ow-0726.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0727,ow,data/external/dartis/raw/ow/ow-0727.jpg,data/external/dartis/cache/positive/ow-0727.jpg,filesystem,data/external/dartis,,True,True,False,320368,0.7821484375,253,True,True,1050.0,
ow-0728,ow,data/external/dartis/raw/ow/ow-0728.jpg,data/derived/v06_water_masks/land/ow/ow-0728.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0729,ow,data/external/dartis/raw/ow/ow-0729.jpg,data/external/dartis/cache/positive/ow-0729.jpg,filesystem,data/external/dartis,,True,True,False,56344,0.13755859375,166,True,True,1070.0,
ow-0730,ow,data/external/dartis/raw/ow/ow-0730.jpg,data/derived/v06_water_masks/land/ow/ow-0730.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0731,ow,data/external/dartis/raw/ow/ow-0731.jpg,data/derived/v06_water_masks/land/ow/ow-0731.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0732,ow,data/external/dartis/raw/ow/ow-0732.jpg,data/external/dartis/cache/positive/ow-0732.jpg,filesystem,data/external/dartis,,True,True,False,232125,0.56671142578125,236,True,True,1050.0,
ow-0733,ow,data/external/dartis/raw/ow/ow-0733.jpg,data/derived/v06_water_masks/land/ow/ow-0733.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0734,ow,data/external/dartis/raw/ow/ow-0734.jpg,data/external/dartis/cache/positive/ow-0734.jpg,filesystem,data/external/dartis,,True,True,False,233620,0.570361328125,237,True,True,1050.0,
ow-0735,ow,data/external/dartis/raw/ow/ow-0735.jpg,data/external/dartis/cache/positive/ow-0735.jpg,filesystem,data/external/dartis,,True,True,False,312181,0.76216064453125,252,True,True,1050.0,
ow-0736,ow,data/external/dartis/raw/ow/ow-0736.jpg,data/derived/v06_water_masks/land/ow/ow-0736.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0737,ow,data/external/dartis/raw/ow/ow-0737.jpg,data/derived/v06_water_masks/land/ow/ow-0737.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0738,ow,data/external/dartis/raw/ow/ow-0738.jpg,data/derived/v06_water_masks/land/ow/ow-0738.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0739,ow,data/external/dartis/raw/ow/ow-0739.jpg,data/external/dartis/cache/positive/ow-0739.jpg,filesystem,data/external/dartis,,True,True,False,296511,0.72390380859375,256,True,True,1050.0,
ow-0740,ow,data/external/dartis/raw/ow/ow-0740.jpg,data/external/dartis/cache/positive/ow-0740.jpg,filesystem,data/external/dartis,,True,True,False,291323,0.71123779296875,249,True,True,1050.0,
ow-0741,ow,data/external/dartis/raw/ow/ow-0741.jpg,data/external/dartis/cache/positive/ow-0741.jpg,filesystem,data/external/dartis,,True,True,False,320265,0.78189697265625,254,True,True,1050.0,
ow-0742,ow,data/external/dartis/raw/ow/ow-0742.jpg,data/external/dartis/cache/positive/ow-0742.jpg,filesystem,data/external/dartis,,True,True,False,72698,0.1774853515625,240,True,True,1070.0,
ow-0743,ow,data/external/dartis/raw/ow/ow-0743.jpg,data/derived/v06_water_masks/land/ow/ow-0743.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0744,ow,data/external/dartis/raw/ow/ow-0744.jpg,data/derived/v06_water_masks/land/ow/ow-0744.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0745,ow,data/external/dartis/raw/ow/ow-0745.jpg,data/derived/v06_water_masks/land/ow/ow-0745.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0746,ow,data/external/dartis/raw/ow/ow-0746.jpg,data/derived/v06_water_masks/land/ow/ow-0746.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0747,ow,data/external/dartis/raw/ow/ow-0747.jpg,data/derived/v06_water_masks/land/ow/ow-0747.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0748,ow,data/external/dartis/raw/ow/ow-0748.jpg,data/external/dartis/cache/positive/ow-0748.jpg,filesystem,data/external/dartis,,True,True,False,314812,0.768583984375,256,True,True,1050.0,
ow-0749,ow,data/external/dartis/raw/ow/ow-0749.jpg,data/derived/v06_water_masks/land/ow/ow-0749.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0750,ow,data/external/dartis/raw/ow/ow-0750.jpg,data/derived/v06_water_masks/land/ow/ow-0750.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0751,ow,data/external/dartis/raw/ow/ow-0751.jpg,data/derived/v06_water_masks/land/ow/ow-0751.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0752,ow,data/external/dartis/raw/ow/ow-0752.jpg,data/derived/v06_water_masks/land/ow/ow-0752.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0753,ow,data/external/dartis/raw/ow/ow-0753.jpg,data/derived/v06_water_masks/land/ow/ow-0753.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0754,ow,data/external/dartis/raw/ow/ow-0754.jpg,data/external/dartis/cache/positive/ow-0754.jpg,filesystem,data/external/dartis,,True,True,False,310,0.0007568359375,198,True,True,1070.0,
ow-0755,ow,data/external/dartis/raw/ow/ow-0755.jpg,data/derived/v06_water_masks/land/ow/ow-0755.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0756,ow,data/external/dartis/raw/ow/ow-0756.jpg,data/derived/v06_water_masks/land/ow/ow-0756.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0757,ow,data/external/dartis/raw/ow/ow-0757.jpg,data/derived/v06_water_masks/land/ow/ow-0757.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0758,ow,data/external/dartis/raw/ow/ow-0758.jpg,data/derived/v06_water_masks/land/ow/ow-0758.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0759,ow,data/external/dartis/raw/ow/ow-0759.jpg,data/derived/v06_water_masks/land/ow/ow-0759.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0760,ow,data/external/dartis/raw/ow/ow-0760.jpg,data/derived/v06_water_masks/land/ow/ow-0760.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0761,ow,data/external/dartis/raw/ow/ow-0761.jpg,data/derived/v06_water_masks/land/ow/ow-0761.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0762,ow,data/external/dartis/raw/ow/ow-0762.jpg,data/external/dartis/cache/positive/ow-0762.jpg,filesystem,data/external/dartis,,True,True,False,4738,0.00027777614924165585,253,True,True,1070.0,
ow-0763,ow,data/external/dartis/raw/ow/ow-0763.jpg,data/external/dartis/cache/positive/ow-0763.jpg,filesystem,data/external/dartis,,True,True,False,296844,0.724716796875,251,True,True,1050.0,
ow-0764,ow,data/external/dartis/raw/ow/ow-0764.jpg,data/derived/v06_water_masks/land/ow/ow-0764.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0765,ow,data/external/dartis/raw/ow/ow-0765.jpg,data/external/dartis/cache/positive/ow-0765.jpg,filesystem,data/external/dartis,,True,True,False,291423,0.71148193359375,242,True,True,1050.0,
ow-0766,ow,data/external/dartis/raw/ow/ow-0766.jpg,data/derived/v06_water_masks/land/ow/ow-0766.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0767,ow,data/external/dartis/raw/ow/ow-0767.jpg,data/external/dartis/cache/positive/ow-0767.jpg,filesystem,data/external/dartis,,True,True,False,28710,0.0700927734375,249,True,True,1070.0,
ow-0768,ow,data/external/dartis/raw/ow/ow-0768.jpg,data/external/dartis/cache/positive/ow-0768.jpg,filesystem,data/external/dartis,,True,True,False,291934,0.7127294921875,256,True,True,1050.0,
ow-0769,ow,data/external/dartis/raw/ow/ow-0769.jpg,data/external/dartis/cache/positive/ow-0769.jpg,filesystem,data/external/dartis,,True,True,False,1016,0.00248046875,217,True,True,1070.0,
ow-0770,ow,data/external/dartis/raw/ow/ow-0770.jpg,data/external/dartis/cache/positive/ow-0770.jpg,filesystem,data/external/dartis,,True,True,False,88,0.00021484375,186,True,True,1070.0,
ow-0771,ow,data/external/dartis/raw/ow/ow-0771.jpg,data/derived/v06_water_masks/land/ow/ow-0771.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0772,ow,data/external/dartis/raw/ow/ow-0772.jpg,data/derived/v06_water_masks/land/ow/ow-0772.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0773,ow,data/external/dartis/raw/ow/ow-0773.jpg,data/derived/v06_water_masks/land/ow/ow-0773.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0774,ow,data/external/dartis/raw/ow/ow-0774.jpg,data/derived/v06_water_masks/land/ow/ow-0774.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0775,ow,data/external/dartis/raw/ow/ow-0775.jpg,data/external/dartis/cache/positive/ow-0775.jpg,filesystem,data/external/dartis,,True,True,False,32199,0.07861083984375,158,True,True,1070.0,
ow-0776,ow,data/external/dartis/raw/ow/ow-0776.jpg,data/derived/v06_water_masks/land/ow/ow-0776.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0777,ow,data/external/dartis/raw/ow/ow-0777.jpg,data/derived/v06_water_masks/land/ow/ow-0777.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0778,ow,data/external/dartis/raw/ow/ow-0778.jpg,data/derived/v06_water_masks/land/ow/ow-0778.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0779,ow,data/external/dartis/raw/ow/ow-0779.jpg,data/external/dartis/cache/positive/ow-0779.jpg,filesystem,data/external/dartis,,True,True,False,47,0.00011474609375,162,True,True,1070.0,
ow-0780,ow,data/external/dartis/raw/ow/ow-0780.jpg,data/derived/v06_water_masks/land/ow/ow-0780.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0781,ow,data/external/dartis/raw/ow/ow-0781.jpg,data/derived/v06_water_masks/land/ow/ow-0781.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0782,ow,data/external/dartis/raw/ow/ow-0782.jpg,data/derived/v06_water_masks/land/ow/ow-0782.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0783,ow,data/external/dartis/raw/ow/ow-0783.jpg,data/derived/v06_water_masks/land/ow/ow-0783.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0784,ow,data/external/dartis/raw/ow/ow-0784.jpg,data/external/dartis/cache/positive/ow-0784.jpg,filesystem,data/external/dartis,,True,True,False,951,0.00232177734375,234,True,True,1070.0,
ow-0785,ow,data/external/dartis/raw/ow/ow-0785.jpg,data/external/dartis/cache/positive/ow-0785.jpg,filesystem,data/external/dartis,,True,True,False,822,0.0020068359375,197,True,True,1070.0,
ow-0786,ow,data/external/dartis/raw/ow/ow-0786.jpg,data/derived/v06_water_masks/land/ow/ow-0786.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
