source_dataset,catalog_index,image_set,category,image_name,width,height,expected_has_oil,scene_id,scene_source,ID_3,ID_2,split
DARTIS_2019,4121,nw,no_oil_water,nw-0897-05-000151.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191201T154844_20191201T154909_030157_03722E_48D3.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191201T154844_20191201T154909_030157_03722E_48D3.SAFE,S1_20191201_154844_155024_VV_77,hard_negative_val
DARTIS_2019,3384,nw,no_oil_water,nw-0160-00-000160.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191209T034306_20191209T034331_030266_0375E5_975E.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191209T034306_20191209T034331_030266_0375E5_975E.SAFE,S1_20191209_034306_034446_VV_17,hard_negative_val
DARTIS_2019,3715,nw,no_oil_water,nw-0491-02-000148.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191209T034306_20191209T034331_030266_0375E5_975E.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191209T034306_20191209T034331_030266_0375E5_975E.SAFE,S1_20191209_034306_034446_VV_31,hard_negative_val
DARTIS_2019,4463,nw,no_oil_water,nw-1239-07-000161.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191209T034306_20191209T034331_030266_0375E5_975E.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191209T034306_20191209T034331_030266_0375E5_975E.SAFE,S1_20191209_034306_034446_VV_72,hard_negative_val
DARTIS_2019,4622,nw,no_oil_water,nw-1398-08-000149.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191209T034306_20191209T034331_030266_0375E5_975E.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191209T034306_20191209T034331_030266_0375E5_975E.SAFE,S1_20191209_034306_034446_VV_231,hard_negative_val
DARTIS_2019,4130,nw,no_oil_water,nw-0906-05-000160.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191220T154105_20191220T154130_030434_037BB3_C3D6.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191220T154105_20191220T154130_030434_037BB3_C3D6.SAFE,S1_20191220_154015_154155_VV_181,hard_negative_val
DARTIS_2019,4132,nw,no_oil_water,nw-0908-05-000162.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191223T160521_20191223T160546_030478_037D4D_5BF3.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191223T160521_20191223T160546_030478_037D4D_5BF3.SAFE,S1_20191223_160456_160636_VV_170,hard_negative_val
DARTIS_2019,3885,nw,no_oil_water,nw-0661-03-000158.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191225T154908_20191225T154933_030507_037E47_44CB.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191225T154908_20191225T154933_030507_037E47_44CB.SAFE,S1_20191225_154843_155023_VV_85,hard_negative_val
DARTIS_2019,4811,nw,no_oil_water,nw-1587-09-000163.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191225T154908_20191225T154933_030507_037E47_44CB.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191225T154908_20191225T154933_030507_037E47_44CB.SAFE,S1_20191225_154843_155023_VV_89,hard_negative_val
DARTIS_2019,3884,nw,no_oil_water,nw-0660-03-000157.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191225T154933_20191225T154958_030507_037E47_2787.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191225T154933_20191225T154958_030507_037E47_2787.SAFE,S1_20191225_154843_155023_VV_220,hard_negative_val
DARTIS_2019,3724,nw,no_oil_water,nw-0500-02-000157.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191225T154933_20191225T154958_030507_037E47_2787.SAFE;S1A_IW_GRDH_1SDV_20191225T154908_20191225T154933_030507_037E47_44CB.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191225T154933_20191225T154958_030507_037E47_2787.SAFE;S1A_IW_GRDH_1SDV_20191225T154908_20191225T154933_030507_037E47_44CB.SAFE,S1_20191225_154843_155023_VV_215,hard_negative_val
DARTIS_2019,4137,nw,no_oil_water,nw-0913-06-000001.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190110T155611_20190110T155635_014434_01ADED_1E1A.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190110T155611_20190110T155635_014434_01ADED_1E1A.SAFE,S1_20190110_155611_155635_VV_58,hard_negative_val
DARTIS_2019,3228,nw,no_oil_water,nw-0004-00-000004.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190111T035941_20190111T040006_014441_01AE2F_B933.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190111T035941_20190111T040006_014441_01AE2F_B933.SAFE,S1_20190111_035851_040030_VV_116,hard_negative_val
DARTIS_2019,3231,nw,no_oil_water,nw-0007-00-000007.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190111T035941_20190111T040006_014441_01AE2F_B933.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190111T035941_20190111T040006_014441_01AE2F_B933.SAFE,S1_20190111_035851_040030_VV_83,hard_negative_val
DARTIS_2019,3571,nw,no_oil_water,nw-0347-02-000004.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190111T035941_20190111T040006_014441_01AE2F_B933.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190111T035941_20190111T040006_014441_01AE2F_B933.SAFE,S1_20190111_035851_040030_VV_99,hard_negative_val
DARTIS_2019,4483,nw,no_oil_water,nw-1259-08-000010.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190111T035941_20190111T040006_014441_01AE2F_B933.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190111T035941_20190111T040006_014441_01AE2F_B933.SAFE,S1_20190111_035851_040030_VV_100,hard_negative_val
DARTIS_2019,4817,nw,no_oil_water,nw-1593-10-000001.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190111T035941_20190111T040006_014441_01AE2F_B933.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190111T035941_20190111T040006_014441_01AE2F_B933.SAFE,S1_20190111_035851_040030_VV_123,hard_negative_val
DARTIS_2019,4819,nw,no_oil_water,nw-1595-10-000003.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190111T035941_20190111T040006_014441_01AE2F_B933.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190111T035941_20190111T040006_014441_01AE2F_B933.SAFE,S1_20190111_035851_040030_VV_85,hard_negative_val
DARTIS_2019,4820,nw,no_oil_water,nw-1596-10-000004.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190111T035941_20190111T040006_014441_01AE2F_B933.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190111T035941_20190111T040006_014441_01AE2F_B933.SAFE,S1_20190111_035851_040030_VV_88,hard_negative_val
DARTIS_2019,4821,nw,no_oil_water,nw-1597-10-000005.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190111T035941_20190111T040006_014441_01AE2F_B933.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190111T035941_20190111T040006_014441_01AE2F_B933.SAFE,S1_20190111_035851_040030_VV_96,hard_negative_val
DARTIS_2019,3238,nw,no_oil_water,nw-0014-00-000014.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190112T154008_20190112T154033_014463_01AEE6_BC6A.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190112T154008_20190112T154033_014463_01AEE6_BC6A.SAFE,S1_20190112_153943_154058_VV_145,hard_negative_val
DARTIS_2019,3573,nw,no_oil_water,nw-0349-02-000006.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190112T154008_20190112T154033_014463_01AEE6_BC6A.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190112T154008_20190112T154033_014463_01AEE6_BC6A.SAFE,S1_20190112_153943_154058_VV_140,hard_negative_val
DARTIS_2019,3574,nw,no_oil_water,nw-0350-02-000007.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190112T154008_20190112T154033_014463_01AEE6_BC6A.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190112T154008_20190112T154033_014463_01AEE6_BC6A.SAFE,S1_20190112_153943_154058_VV_142,hard_negative_val
DARTIS_2019,3575,nw,no_oil_water,nw-0351-02-000008.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190112T154008_20190112T154033_014463_01AEE6_BC6A.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190112T154008_20190112T154033_014463_01AEE6_BC6A.SAFE,S1_20190112_153943_154058_VV_26,hard_negative_val
DARTIS_2019,3731,nw,no_oil_water,nw-0507-03-000004.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190112T154008_20190112T154033_014463_01AEE6_BC6A.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190112T154008_20190112T154033_014463_01AEE6_BC6A.SAFE,S1_20190112_153943_154058_VV_49,hard_negative_val
DARTIS_2019,4306,nw,no_oil_water,nw-1082-07-000004.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190112T154008_20190112T154033_014463_01AEE6_BC6A.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190112T154008_20190112T154033_014463_01AEE6_BC6A.SAFE,S1_20190112_153943_154058_VV_71,hard_negative_val
DARTIS_2019,4141,nw,no_oil_water,nw-0917-06-000005.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190123T035940_20190123T040005_014616_01B3CB_32E6.SAFE;S1B_IW_GRDH_1SDV_20190123T035915_20190123T035940_014616_01B3CB_38CE.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190123T035940_20190123T040005_014616_01B3CB_32E6.SAFE;S1B_IW_GRDH_1SDV_20190123T035915_20190123T035940_014616_01B3CB_38CE.SAFE,S1_20190123_035850_040029_VV_216,hard_negative_val
DARTIS_2019,4658,nw,no_oil_water,nw-1434-09-000010.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190125T034234_20190125T034259_014645_01B4B6_3194.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190125T034234_20190125T034259_014645_01B4B6_3194.SAFE,S1_20190125_034234_034349_VV_13,hard_negative_val
DARTIS_2019,4492,nw,no_oil_water,nw-1268-08-000019.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190127T160430_20190127T160455_014682_01B5E9_13EC.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190127T160430_20190127T160455_014682_01B5E9_13EC.SAFE,S1_20190127_160405_160545_VV_62,hard_negative_val
DARTIS_2019,4661,nw,no_oil_water,nw-1437-09-000013.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190203T155610_20190203T155635_014784_01B936_2332.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190203T155610_20190203T155635_014784_01B936_2332.SAFE,S1_20190203_155610_155635_VV_9,hard_negative_val
DARTIS_2019,3261,nw,no_oil_water,nw-0037-00-000037.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190217T154032_20190217T154057_014988_01BFFD_6BFC.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190217T154032_20190217T154057_014988_01BFFD_6BFC.SAFE,S1_20190217_153942_154057_VV_69,hard_negative_val
DARTIS_2019,3262,nw,no_oil_water,nw-0038-00-000038.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190217T154032_20190217T154057_014988_01BFFD_6BFC.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190217T154032_20190217T154057_014988_01BFFD_6BFC.SAFE,S1_20190217_153942_154057_VV_92,hard_negative_val
DARTIS_2019,3746,nw,no_oil_water,nw-0522-03-000019.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190217T154032_20190217T154057_014988_01BFFD_6BFC.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190217T154032_20190217T154057_014988_01BFFD_6BFC.SAFE,S1_20190217_153942_154057_VV_107,hard_negative_val
DARTIS_2019,3990,nw,no_oil_water,nw-0766-05-000020.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190217T154032_20190217T154057_014988_01BFFD_6BFC.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190217T154032_20190217T154057_014988_01BFFD_6BFC.SAFE,S1_20190217_153942_154057_VV_78,hard_negative_val
DARTIS_2019,3991,nw,no_oil_water,nw-0767-05-000021.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190217T154032_20190217T154057_014988_01BFFD_6BFC.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190217T154032_20190217T154057_014988_01BFFD_6BFC.SAFE,S1_20190217_153942_154057_VV_94,hard_negative_val
DARTIS_2019,4501,nw,no_oil_water,nw-1277-08-000028.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190217T154032_20190217T154057_014988_01BFFD_6BFC.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190217T154032_20190217T154057_014988_01BFFD_6BFC.SAFE,S1_20190217_153942_154057_VV_105,hard_negative_val
DARTIS_2019,4502,nw,no_oil_water,nw-1278-08-000029.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190217T154032_20190217T154057_014988_01BFFD_6BFC.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190217T154032_20190217T154057_014988_01BFFD_6BFC.SAFE,S1_20190217_153942_154057_VV_115,hard_negative_val
DARTIS_2019,3263,nw,no_oil_water,nw-0039-00-000039.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190218T034234_20190218T034259_014995_01C035_8F1B.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190218T034234_20190218T034259_014995_01C035_8F1B.SAFE,S1_20190218_034234_034349_VV_131,hard_negative_val
DARTIS_2019,3419,nw,no_oil_water,nw-0195-01-000023.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190218T034234_20190218T034259_014995_01C035_8F1B.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190218T034234_20190218T034259_014995_01C035_8F1B.SAFE,S1_20190218_034234_034349_VV_76,hard_negative_val
DARTIS_2019,3592,nw,no_oil_water,nw-0368-02-000025.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190218T034234_20190218T034259_014995_01C035_8F1B.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190218T034234_20190218T034259_014995_01C035_8F1B.SAFE,S1_20190218_034234_034349_VV_11,hard_negative_val
DARTIS_2019,3992,nw,no_oil_water,nw-0768-05-000022.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190218T034234_20190218T034259_014995_01C035_8F1B.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190218T034234_20190218T034259_014995_01C035_8F1B.SAFE,S1_20190218_034234_034349_VV_44,hard_negative_val
DARTIS_2019,3993,nw,no_oil_water,nw-0769-05-000023.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190218T034234_20190218T034259_014995_01C035_8F1B.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190218T034234_20190218T034259_014995_01C035_8F1B.SAFE,S1_20190218_034234_034349_VV_50,hard_negative_val
DARTIS_2019,4505,nw,no_oil_water,nw-1281-08-000032.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190218T034234_20190218T034259_014995_01C035_8F1B.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190218T034234_20190218T034259_014995_01C035_8F1B.SAFE,S1_20190218_034234_034349_VV_144,hard_negative_val
DARTIS_2019,4833,nw,no_oil_water,nw-1609-10-000017.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190218T034234_20190218T034259_014995_01C035_8F1B.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190218T034234_20190218T034259_014995_01C035_8F1B.SAFE,S1_20190218_034234_034349_VV_14,hard_negative_val
DARTIS_2019,4834,nw,no_oil_water,nw-1610-10-000018.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190218T034234_20190218T034259_014995_01C035_8F1B.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190218T034234_20190218T034259_014995_01C035_8F1B.SAFE,S1_20190218_034234_034349_VV_62,hard_negative_val
DARTIS_2019,4835,nw,no_oil_water,nw-1611-10-000019.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190218T034234_20190218T034259_014995_01C035_8F1B.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190218T034234_20190218T034259_014995_01C035_8F1B.SAFE,S1_20190218_034234_034349_VV_67,hard_negative_val
DARTIS_2019,4147,nw,no_oil_water,nw-0923-06-000011.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190220T160519_20190220T160544_015032_01C169_37F7.SAFE;S1B_IW_GRDH_1SDV_20190220T160454_20190220T160519_015032_01C169_7DBC.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190220T160519_20190220T160544_015032_01C169_37F7.SAFE;S1B_IW_GRDH_1SDV_20190220T160454_20190220T160519_015032_01C169_7DBC.SAFE,S1_20190220_160404_160544_VV_41,hard_negative_val
DARTIS_2019,3423,nw,no_oil_water,nw-0199-01-000027.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190222T154810_20190222T154835_015061_01C24C_9BBE.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190222T154810_20190222T154835_015061_01C24C_9BBE.SAFE,S1_20190222_154745_154925_VV_329,hard_negative_val
DARTIS_2019,3602,nw,no_oil_water,nw-0378-02-000035.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190222T154810_20190222T154835_015061_01C24C_9BBE.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190222T154810_20190222T154835_015061_01C24C_9BBE.SAFE,S1_20190222_154745_154925_VV_310,hard_negative_val
DARTIS_2019,3896,nw,no_oil_water,nw-0672-04-000007.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190222T154810_20190222T154835_015061_01C24C_9BBE.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190222T154810_20190222T154835_015061_01C24C_9BBE.SAFE,S1_20190222_154745_154925_VV_307,hard_negative_val
DARTIS_2019,3994,nw,no_oil_water,nw-0770-05-000024.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190222T154810_20190222T154835_015061_01C24C_9BBE.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190222T154810_20190222T154835_015061_01C24C_9BBE.SAFE,S1_20190222_154745_154925_VV_326,hard_negative_val
DARTIS_2019,5016,nw,no_oil_water,nw-1792-11-000026.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190222T154810_20190222T154835_015061_01C24C_9BBE.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190222T154810_20190222T154835_015061_01C24C_9BBE.SAFE,S1_20190222_154745_154925_VV_331,hard_negative_val
DARTIS_2019,5017,nw,no_oil_water,nw-1793-11-000027.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190222T154810_20190222T154835_015061_01C24C_9BBE.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190222T154810_20190222T154835_015061_01C24C_9BBE.SAFE,S1_20190222_154745_154925_VV_332,hard_negative_val
DARTIS_2019,5018,nw,no_oil_water,nw-1794-11-000028.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190222T154810_20190222T154835_015061_01C24C_9BBE.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190222T154810_20190222T154835_015061_01C24C_9BBE.SAFE,S1_20190222_154745_154925_VV_61,hard_negative_val
DARTIS_2019,3422,nw,no_oil_water,nw-0198-01-000026.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190222T154835_20190222T154900_015061_01C24C_E464.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190222T154835_20190222T154900_015061_01C24C_E464.SAFE,S1_20190222_154745_154925_VV_182,hard_negative_val
DARTIS_2019,3599,nw,no_oil_water,nw-0375-02-000032.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190222T154835_20190222T154900_015061_01C24C_E464.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190222T154835_20190222T154900_015061_01C24C_E464.SAFE,S1_20190222_154745_154925_VV_150,hard_negative_val
DARTIS_2019,4151,nw,no_oil_water,nw-0927-06-000015.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190222T154835_20190222T154900_015061_01C24C_E464.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190222T154835_20190222T154900_015061_01C24C_E464.SAFE,S1_20190222_154745_154925_VV_130,hard_negative_val
DARTIS_2019,4152,nw,no_oil_water,nw-0928-06-000016.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190222T154835_20190222T154900_015061_01C24C_E464.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190222T154835_20190222T154900_015061_01C24C_E464.SAFE,S1_20190222_154745_154925_VV_374,hard_negative_val
DARTIS_2019,4510,nw,no_oil_water,nw-1286-08-000037.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190222T154835_20190222T154900_015061_01C24C_E464.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190222T154835_20190222T154900_015061_01C24C_E464.SAFE,S1_20190222_154745_154925_VV_189,hard_negative_val
DARTIS_2019,4840,nw,no_oil_water,nw-1616-10-000024.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190222T154835_20190222T154900_015061_01C24C_E464.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190222T154835_20190222T154900_015061_01C24C_E464.SAFE,S1_20190222_154745_154925_VV_131,hard_negative_val
DARTIS_2019,5011,nw,no_oil_water,nw-1787-11-000021.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190222T154835_20190222T154900_015061_01C24C_E464.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190222T154835_20190222T154900_015061_01C24C_E464.SAFE,S1_20190222_154745_154925_VV_105,hard_negative_val
DARTIS_2019,5012,nw,no_oil_water,nw-1788-11-000022.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190222T154835_20190222T154900_015061_01C24C_E464.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190222T154835_20190222T154900_015061_01C24C_E464.SAFE,S1_20190222_154745_154925_VV_115,hard_negative_val
DARTIS_2019,5021,nw,no_oil_water,nw-1797-11-000031.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190222T154835_20190222T154900_015061_01C24C_E464.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190222T154835_20190222T154900_015061_01C24C_E464.SAFE,S1_20190222_154745_154925_VV_90,hard_negative_val
DARTIS_2019,3605,nw,no_oil_water,nw-0381-02-000038.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190225T033408_20190225T033433_015097_01C374_8457.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190225T033408_20190225T033433_015097_01C374_8457.SAFE,S1_20190225_033408_033548_VV_21,hard_negative_val
DARTIS_2019,3762,nw,no_oil_water,nw-0538-03-000035.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190302T034234_20190302T034259_015170_01C5ED_04F5.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190302T034234_20190302T034259_015170_01C5ED_04F5.SAFE,S1_20190302_034234_034349_VV_35,hard_negative_val
DARTIS_2019,3435,nw,no_oil_water,nw-0211-01-000039.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190309T033433_20190309T033458_015272_01C939_A199.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190309T033433_20190309T033458_015272_01C939_A199.SAFE,S1_20190309_033408_033548_VV_49,hard_negative_val
DARTIS_2019,3284,nw,no_oil_water,nw-0060-00-000060.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190318T154810_20190318T154835_015411_01CDBD_41F5.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190318T154810_20190318T154835_015411_01CDBD_41F5.SAFE,S1_20190318_154745_154925_VV_54,hard_negative_val
DARTIS_2019,3285,nw,no_oil_water,nw-0061-00-000061.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190318T154810_20190318T154835_015411_01CDBD_41F5.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190318T154810_20190318T154835_015411_01CDBD_41F5.SAFE,S1_20190318_154745_154925_VV_56,hard_negative_val
DARTIS_2019,3612,nw,no_oil_water,nw-0388-02-000045.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190318T154810_20190318T154835_015411_01CDBD_41F5.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190318T154810_20190318T154835_015411_01CDBD_41F5.SAFE,S1_20190318_154745_154925_VV_118,hard_negative_val
DARTIS_2019,3902,nw,no_oil_water,nw-0678-04-000013.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190318T154810_20190318T154835_015411_01CDBD_41F5.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190318T154810_20190318T154835_015411_01CDBD_41F5.SAFE,S1_20190318_154745_154925_VV_119,hard_negative_val
DARTIS_2019,3903,nw,no_oil_water,nw-0679-04-000014.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190318T154810_20190318T154835_015411_01CDBD_41F5.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190318T154810_20190318T154835_015411_01CDBD_41F5.SAFE,S1_20190318_154745_154925_VV_121,hard_negative_val
DARTIS_2019,4002,nw,no_oil_water,nw-0778-05-000032.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190318T154810_20190318T154835_015411_01CDBD_41F5.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190318T154810_20190318T154835_015411_01CDBD_41F5.SAFE,S1_20190318_154745_154925_VV_30,hard_negative_val
DARTIS_2019,4003,nw,no_oil_water,nw-0779-05-000033.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190318T154810_20190318T154835_015411_01CDBD_41F5.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190318T154810_20190318T154835_015411_01CDBD_41F5.SAFE,S1_20190318_154745_154925_VV_98,hard_negative_val
DARTIS_2019,5030,nw,no_oil_water,nw-1806-11-000040.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190318T154810_20190318T154835_015411_01CDBD_41F5.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190318T154810_20190318T154835_015411_01CDBD_41F5.SAFE,S1_20190318_154745_154925_VV_36,hard_negative_val
DARTIS_2019,3440,nw,no_oil_water,nw-0216-01-000044.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190324T035850_20190324T035915_015491_01D05D_576D.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190324T035850_20190324T035915_015491_01D05D_576D.SAFE,S1_20190324_035850_040029_VV_23,hard_negative_val
DARTIS_2019,4005,nw,no_oil_water,nw-0781-05-000035.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190324T035850_20190324T035915_015491_01D05D_576D.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190324T035850_20190324T035915_015491_01D05D_576D.SAFE,S1_20190324_035850_040029_VV_6,hard_negative_val
DARTIS_2019,4021,nw,no_oil_water,nw-0797-05-000051.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190423T154901_20190423T154926_015936_01DF14_58C2.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190423T154901_20190423T154926_015936_01DF14_58C2.SAFE,S1_20190423_154746_154926_VV_185,hard_negative_val
DARTIS_2019,4022,nw,no_oil_water,nw-0798-05-000052.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190423T154901_20190423T154926_015936_01DF14_58C2.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190423T154901_20190423T154926_015936_01DF14_58C2.SAFE,S1_20190423_154746_154926_VV_84,hard_negative_val
DARTIS_2019,4190,nw,no_oil_water,nw-0966-06-000054.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190423T154901_20190423T154926_015936_01DF14_58C2.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190423T154901_20190423T154926_015936_01DF14_58C2.SAFE,S1_20190423_154746_154926_VV_170,hard_negative_val
DARTIS_2019,4191,nw,no_oil_water,nw-0967-06-000055.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190423T154901_20190423T154926_015936_01DF14_58C2.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190423T154901_20190423T154926_015936_01DF14_58C2.SAFE,S1_20190423_154746_154926_VV_186,hard_negative_val
