sample_key,dataset_group,split,image_path,mask_path,image_open_ok,mask_open_ok,same_shape,image_width,image_height,image_bands,mask_width,mask_height,mask_bands,mask_min,mask_max,mask_unique_preview,valid_pixel_ratio,inspection_error
USA_788696,flood,train,data/external/sen1floods11/flood_sar/USA_788696_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_788696_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_806273,flood,train,data/external/sen1floods11/flood_sar/USA_806273_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_806273_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_831672,flood,train,data/external/sen1floods11/flood_sar/USA_831672_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_831672_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_84195,flood,train,data/external/sen1floods11/flood_sar/USA_84195_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_84195_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_86502,flood,train,data/external/sen1floods11/flood_sar/USA_86502_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_86502_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_908474,flood,train,data/external/sen1floods11/flood_sar/USA_908474_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_908474_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_955053,flood,train,data/external/sen1floods11/flood_sar/USA_955053_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_955053_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_994009,flood,train,data/external/sen1floods11/flood_sar/USA_994009_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_994009_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Bolivia_103757,flood,unspecified,data/external/sen1floods11/flood_sar/Bolivia_103757_S1Hand.tif,data/external/sen1floods11/flood_mask/Bolivia_103757_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Bolivia_129334,flood,unspecified,data/external/sen1floods11/flood_sar/Bolivia_129334_S1Hand.tif,data/external/sen1floods11/flood_mask/Bolivia_129334_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Bolivia_195474,flood,unspecified,data/external/sen1floods11/flood_sar/Bolivia_195474_S1Hand.tif,data/external/sen1floods11/flood_mask/Bolivia_195474_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Bolivia_23014,flood,unspecified,data/external/sen1floods11/flood_sar/Bolivia_23014_S1Hand.tif,data/external/sen1floods11/flood_mask/Bolivia_23014_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Bolivia_233925,flood,unspecified,data/external/sen1floods11/flood_sar/Bolivia_233925_S1Hand.tif,data/external/sen1floods11/flood_mask/Bolivia_233925_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Bolivia_242570,flood,unspecified,data/external/sen1floods11/flood_sar/Bolivia_242570_S1Hand.tif,data/external/sen1floods11/flood_mask/Bolivia_242570_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Bolivia_290290,flood,unspecified,data/external/sen1floods11/flood_sar/Bolivia_290290_S1Hand.tif,data/external/sen1floods11/flood_mask/Bolivia_290290_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Bolivia_294583,flood,unspecified,data/external/sen1floods11/flood_sar/Bolivia_294583_S1Hand.tif,data/external/sen1floods11/flood_mask/Bolivia_294583_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Bolivia_312675,flood,unspecified,data/external/sen1floods11/flood_sar/Bolivia_312675_S1Hand.tif,data/external/sen1floods11/flood_mask/Bolivia_312675_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Bolivia_314919,flood,unspecified,data/external/sen1floods11/flood_sar/Bolivia_314919_S1Hand.tif,data/external/sen1floods11/flood_mask/Bolivia_314919_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Bolivia_360519,flood,unspecified,data/external/sen1floods11/flood_sar/Bolivia_360519_S1Hand.tif,data/external/sen1floods11/flood_mask/Bolivia_360519_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Bolivia_379434,flood,unspecified,data/external/sen1floods11/flood_sar/Bolivia_379434_S1Hand.tif,data/external/sen1floods11/flood_mask/Bolivia_379434_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Bolivia_432776,flood,unspecified,data/external/sen1floods11/flood_sar/Bolivia_432776_S1Hand.tif,data/external/sen1floods11/flood_mask/Bolivia_432776_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Bolivia_60373,flood,unspecified,data/external/sen1floods11/flood_sar/Bolivia_60373_S1Hand.tif,data/external/sen1floods11/flood_mask/Bolivia_60373_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Bolivia_76104,flood,unspecified,data/external/sen1floods11/flood_sar/Bolivia_76104_S1Hand.tif,data/external/sen1floods11/flood_mask/Bolivia_76104_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Ghana_1033830,flood,validation,data/external/sen1floods11/flood_sar/Ghana_1033830_S1Hand.tif,data/external/sen1floods11/flood_mask/Ghana_1033830_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Ghana_124834,flood,validation,data/external/sen1floods11/flood_sar/Ghana_124834_S1Hand.tif,data/external/sen1floods11/flood_mask/Ghana_124834_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,0.0,0.0,1.0,
Ghana_132163,flood,validation,data/external/sen1floods11/flood_sar/Ghana_132163_S1Hand.tif,data/external/sen1floods11/flood_mask/Ghana_132163_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,0.0,-1.0|0.0,1.0,
Ghana_142312,flood,validation,data/external/sen1floods11/flood_sar/Ghana_142312_S1Hand.tif,data/external/sen1floods11/flood_mask/Ghana_142312_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,0.0,0.0,1.0,
Ghana_234935,flood,validation,data/external/sen1floods11/flood_sar/Ghana_234935_S1Hand.tif,data/external/sen1floods11/flood_mask/Ghana_234935_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,-1.0,-1.0,1.0,
Ghana_277,flood,validation,data/external/sen1floods11/flood_sar/Ghana_277_S1Hand.tif,data/external/sen1floods11/flood_mask/Ghana_277_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,-1.0,-1.0,1.0,
Ghana_308249,flood,validation,data/external/sen1floods11/flood_sar/Ghana_308249_S1Hand.tif,data/external/sen1floods11/flood_mask/Ghana_308249_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Ghana_495107,flood,validation,data/external/sen1floods11/flood_sar/Ghana_495107_S1Hand.tif,data/external/sen1floods11/flood_mask/Ghana_495107_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Ghana_5079,flood,validation,data/external/sen1floods11/flood_sar/Ghana_5079_S1Hand.tif,data/external/sen1floods11/flood_mask/Ghana_5079_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,-1.0,-1.0,1.0,
Ghana_868803,flood,validation,data/external/sen1floods11/flood_sar/Ghana_868803_S1Hand.tif,data/external/sen1floods11/flood_mask/Ghana_868803_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Ghana_895194,flood,validation,data/external/sen1floods11/flood_sar/Ghana_895194_S1Hand.tif,data/external/sen1floods11/flood_mask/Ghana_895194_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
India_1018317,flood,validation,data/external/sen1floods11/flood_sar/India_1018317_S1Hand.tif,data/external/sen1floods11/flood_mask/India_1018317_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
India_1050276,flood,validation,data/external/sen1floods11/flood_sar/India_1050276_S1Hand.tif,data/external/sen1floods11/flood_mask/India_1050276_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
India_1068117,flood,validation,data/external/sen1floods11/flood_sar/India_1068117_S1Hand.tif,data/external/sen1floods11/flood_mask/India_1068117_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
India_118868,flood,validation,data/external/sen1floods11/flood_sar/India_118868_S1Hand.tif,data/external/sen1floods11/flood_mask/India_118868_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
India_164336,flood,validation,data/external/sen1floods11/flood_sar/India_164336_S1Hand.tif,data/external/sen1floods11/flood_mask/India_164336_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
India_180633,flood,validation,data/external/sen1floods11/flood_sar/India_180633_S1Hand.tif,data/external/sen1floods11/flood_mask/India_180633_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
India_244057,flood,validation,data/external/sen1floods11/flood_sar/India_244057_S1Hand.tif,data/external/sen1floods11/flood_mask/India_244057_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
India_533192,flood,validation,data/external/sen1floods11/flood_sar/India_533192_S1Hand.tif,data/external/sen1floods11/flood_mask/India_533192_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
India_691027,flood,validation,data/external/sen1floods11/flood_sar/India_691027_S1Hand.tif,data/external/sen1floods11/flood_mask/India_691027_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
India_70352,flood,validation,data/external/sen1floods11/flood_sar/India_70352_S1Hand.tif,data/external/sen1floods11/flood_mask/India_70352_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
India_764946,flood,validation,data/external/sen1floods11/flood_sar/India_764946_S1Hand.tif,data/external/sen1floods11/flood_mask/India_764946_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
India_769408,flood,validation,data/external/sen1floods11/flood_sar/India_769408_S1Hand.tif,data/external/sen1floods11/flood_mask/India_769408_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
India_833266,flood,validation,data/external/sen1floods11/flood_sar/India_833266_S1Hand.tif,data/external/sen1floods11/flood_mask/India_833266_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
India_869358,flood,validation,data/external/sen1floods11/flood_sar/India_869358_S1Hand.tif,data/external/sen1floods11/flood_mask/India_869358_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Mekong_1149855,flood,validation,data/external/sen1floods11/flood_sar/Mekong_1149855_S1Hand.tif,data/external/sen1floods11/flood_mask/Mekong_1149855_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Mekong_1413877,flood,validation,data/external/sen1floods11/flood_sar/Mekong_1413877_S1Hand.tif,data/external/sen1floods11/flood_mask/Mekong_1413877_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Mekong_293769,flood,validation,data/external/sen1floods11/flood_sar/Mekong_293769_S1Hand.tif,data/external/sen1floods11/flood_mask/Mekong_293769_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Mekong_474783,flood,validation,data/external/sen1floods11/flood_sar/Mekong_474783_S1Hand.tif,data/external/sen1floods11/flood_mask/Mekong_474783_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Mekong_977338,flood,validation,data/external/sen1floods11/flood_sar/Mekong_977338_S1Hand.tif,data/external/sen1floods11/flood_mask/Mekong_977338_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Mekong_98310,flood,validation,data/external/sen1floods11/flood_sar/Mekong_98310_S1Hand.tif,data/external/sen1floods11/flood_mask/Mekong_98310_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Nigeria_1095404,flood,validation,data/external/sen1floods11/flood_sar/Nigeria_1095404_S1Hand.tif,data/external/sen1floods11/flood_mask/Nigeria_1095404_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Nigeria_31096,flood,validation,data/external/sen1floods11/flood_sar/Nigeria_31096_S1Hand.tif,data/external/sen1floods11/flood_mask/Nigeria_31096_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Nigeria_820924,flood,validation,data/external/sen1floods11/flood_sar/Nigeria_820924_S1Hand.tif,data/external/sen1floods11/flood_mask/Nigeria_820924_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Nigeria_984831,flood,validation,data/external/sen1floods11/flood_sar/Nigeria_984831_S1Hand.tif,data/external/sen1floods11/flood_mask/Nigeria_984831_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Pakistan_1027214,flood,validation,data/external/sen1floods11/flood_sar/Pakistan_1027214_S1Hand.tif,data/external/sen1floods11/flood_mask/Pakistan_1027214_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Pakistan_210595,flood,validation,data/external/sen1floods11/flood_sar/Pakistan_210595_S1Hand.tif,data/external/sen1floods11/flood_mask/Pakistan_210595_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,0.0,0.0,1.0,
Pakistan_336228,flood,validation,data/external/sen1floods11/flood_sar/Pakistan_336228_S1Hand.tif,data/external/sen1floods11/flood_mask/Pakistan_336228_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,0.0,-1.0|0.0,1.0,
Pakistan_43105,flood,validation,data/external/sen1floods11/flood_sar/Pakistan_43105_S1Hand.tif,data/external/sen1floods11/flood_mask/Pakistan_43105_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Pakistan_94095,flood,validation,data/external/sen1floods11/flood_sar/Pakistan_94095_S1Hand.tif,data/external/sen1floods11/flood_mask/Pakistan_94095_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Pakistan_9684,flood,validation,data/external/sen1floods11/flood_sar/Pakistan_9684_S1Hand.tif,data/external/sen1floods11/flood_mask/Pakistan_9684_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Paraguay_1019808,flood,validation,data/external/sen1floods11/flood_sar/Paraguay_1019808_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_1019808_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Paraguay_153941,flood,validation,data/external/sen1floods11/flood_sar/Paraguay_153941_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_153941_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Paraguay_172476,flood,validation,data/external/sen1floods11/flood_sar/Paraguay_172476_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_172476_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Paraguay_205585,flood,validation,data/external/sen1floods11/flood_sar/Paraguay_205585_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_205585_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,0.0,0.0,1.0,
Paraguay_252217,flood,validation,data/external/sen1floods11/flood_sar/Paraguay_252217_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_252217_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Paraguay_284928,flood,validation,data/external/sen1floods11/flood_sar/Paraguay_284928_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_284928_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,0.0,0.0,1.0,
Paraguay_305760,flood,validation,data/external/sen1floods11/flood_sar/Paraguay_305760_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_305760_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Paraguay_581976,flood,validation,data/external/sen1floods11/flood_sar/Paraguay_581976_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_581976_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Paraguay_648632,flood,validation,data/external/sen1floods11/flood_sar/Paraguay_648632_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_648632_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Paraguay_657443,flood,validation,data/external/sen1floods11/flood_sar/Paraguay_657443_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_657443_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Paraguay_76868,flood,validation,data/external/sen1floods11/flood_sar/Paraguay_76868_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_76868_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Paraguay_7894,flood,validation,data/external/sen1floods11/flood_sar/Paraguay_7894_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_7894_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,0.0,-1.0|0.0,1.0,
Paraguay_896458,flood,validation,data/external/sen1floods11/flood_sar/Paraguay_896458_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_896458_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Paraguay_934240,flood,validation,data/external/sen1floods11/flood_sar/Paraguay_934240_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_934240_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Somalia_12849,flood,validation,data/external/sen1floods11/flood_sar/Somalia_12849_S1Hand.tif,data/external/sen1floods11/flood_mask/Somalia_12849_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Somalia_167787,flood,validation,data/external/sen1floods11/flood_sar/Somalia_167787_S1Hand.tif,data/external/sen1floods11/flood_mask/Somalia_167787_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Somalia_256539,flood,validation,data/external/sen1floods11/flood_sar/Somalia_256539_S1Hand.tif,data/external/sen1floods11/flood_mask/Somalia_256539_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Somalia_61368,flood,validation,data/external/sen1floods11/flood_sar/Somalia_61368_S1Hand.tif,data/external/sen1floods11/flood_mask/Somalia_61368_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,0.0,-1.0|0.0,1.0,
Somalia_649376,flood,validation,data/external/sen1floods11/flood_sar/Somalia_649376_S1Hand.tif,data/external/sen1floods11/flood_mask/Somalia_649376_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Spain_1199913,flood,validation,data/external/sen1floods11/flood_sar/Spain_1199913_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_1199913_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Spain_4282030,flood,validation,data/external/sen1floods11/flood_sar/Spain_4282030_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_4282030_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Spain_6537196,flood,validation,data/external/sen1floods11/flood_sar/Spain_6537196_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_6537196_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Spain_7604243,flood,validation,data/external/sen1floods11/flood_sar/Spain_7604243_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_7604243_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Spain_8372658,flood,validation,data/external/sen1floods11/flood_sar/Spain_8372658_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_8372658_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Spain_8565131,flood,validation,data/external/sen1floods11/flood_sar/Spain_8565131_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_8565131_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Sri-Lanka_101973,flood,validation,data/external/sen1floods11/flood_sar/Sri-Lanka_101973_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_101973_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Sri-Lanka_132922,flood,validation,data/external/sen1floods11/flood_sar/Sri-Lanka_132922_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_132922_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Sri-Lanka_236030,flood,validation,data/external/sen1floods11/flood_sar/Sri-Lanka_236030_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_236030_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Sri-Lanka_236628,flood,validation,data/external/sen1floods11/flood_sar/Sri-Lanka_236628_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_236628_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Sri-Lanka_31559,flood,validation,data/external/sen1floods11/flood_sar/Sri-Lanka_31559_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_31559_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Sri-Lanka_321316,flood,validation,data/external/sen1floods11/flood_sar/Sri-Lanka_321316_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_321316_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Sri-Lanka_612594,flood,validation,data/external/sen1floods11/flood_sar/Sri-Lanka_612594_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_612594_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Sri-Lanka_63307,flood,validation,data/external/sen1floods11/flood_sar/Sri-Lanka_63307_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_63307_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Sri-Lanka_85652,flood,validation,data/external/sen1floods11/flood_sar/Sri-Lanka_85652_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_85652_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_1039203,flood,validation,data/external/sen1floods11/flood_sar/USA_1039203_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_1039203_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_1082482,flood,validation,data/external/sen1floods11/flood_sar/USA_1082482_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_1082482_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_19225,flood,validation,data/external/sen1floods11/flood_sar/USA_19225_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_19225_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_225017,flood,validation,data/external/sen1floods11/flood_sar/USA_225017_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_225017_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_251323,flood,validation,data/external/sen1floods11/flood_sar/USA_251323_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_251323_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_275372,flood,validation,data/external/sen1floods11/flood_sar/USA_275372_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_275372_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_308150,flood,validation,data/external/sen1floods11/flood_sar/USA_308150_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_308150_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_366607,flood,validation,data/external/sen1floods11/flood_sar/USA_366607_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_366607_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_646878,flood,validation,data/external/sen1floods11/flood_sar/USA_646878_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_646878_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_741073,flood,validation,data/external/sen1floods11/flood_sar/USA_741073_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_741073_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_741178,flood,validation,data/external/sen1floods11/flood_sar/USA_741178_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_741178_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_761032,flood,validation,data/external/sen1floods11/flood_sar/USA_761032_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_761032_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
