candidate_id,label,label_source,sample_id,group,split_role,source_image_path,crop_path,component_index,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_x1,crop_y1,crop_x2,crop_y2,area_pixels,area_percent_total,verifier_probability,verifier_threshold,safe_water_fraction,uncertain_fraction
nc-0150-01-000074:04,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0150-01-000074,nc,train,data/external/dartis/raw/nc/nc-0150-01-000074.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0150-01-000074__candidate_04.png,4,114,466,127,562,72,432,168,595,375,0.091552734375,0.9999245405197144,0.17347800436047464,0.7152734375,0.0410009765625
nw-1924-11-000158:01,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-1924-11-000158,nw,train,data/external/dartis/raw/nw/nw-1924-11-000158.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-1924-11-000158__candidate_01.png,1,127,370,177,412,104,343,200,439,319,0.077880859375,0.999913215637207,0.17347800436047464,0.9639453125,0.0360546875
nc-0053-00-000053:02,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0053-00-000053,nc,train,data/external/dartis/raw/nc/nc-0053-00-000053.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0053-00-000053__candidate_02.png,2,386,373,408,498,349,330,445,542,691,0.168701171875,0.9998935461044312,0.17347800436047464,0.410068359375,0.05098388671875
nw-0523-03-000020:02,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-0523-03-000020,nw,train,data/external/dartis/raw/nw/nw-0523-03-000020.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-0523-03-000020__candidate_02.png,2,302,406,334,421,270,366,366,462,307,0.074951171875,0.9998825788497925,0.17347800436047464,0.5967138671875,0.040029296875
nc-0060-00-000060:01,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0060-00-000060,nc,train,data/external/dartis/raw/nc/nc-0060-00-000060.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0060-00-000060__candidate_01.png,1,102,269,172,306,78,240,197,336,506,0.12353515624999999,0.9998667240142822,0.17347800436047464,0.69070556640625,0.0262646484375
nw-0722-04-000057:04,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-0722-04-000057,nw,train,data/external/dartis/raw/nw/nw-0722-04-000057.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-0722-04-000057__candidate_04.png,4,143,348,195,376,121,314,217,410,239,0.058349609375,0.9998667240142822,0.17347800436047464,0.96601806640625,0.0337158203125
nw-1924-11-000158:02,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-1924-11-000158,nw,train,data/external/dartis/raw/nw/nw-1924-11-000158.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-1924-11-000158__candidate_02.png,2,1,398,30,494,0,364,96,527,255,0.06225585937499999,0.9997953772544861,0.17347800436047464,0.9639453125,0.0360546875
nc-0279-03-000044:04,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0279-03-000044,nc,train,data/external/dartis/raw/nc/nc-0279-03-000044.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0279-03-000044__candidate_04.png,4,136,1,178,176,109,0,205,298,1549,0.378173828125,0.9997490048408508,0.17347800436047464,0.50758544921875,0.0171923828125
nc-0060-00-000060:03,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0060-00-000060,nc,train,data/external/dartis/raw/nc/nc-0060-00-000060.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0060-00-000060__candidate_03.png,3,332,558,392,626,311,524,413,640,347,0.084716796875,0.9997400641441345,0.17347800436047464,0.69070556640625,0.0262646484375
nc-0082-01-000006:02,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0082-01-000006,nc,train,data/external/dartis/raw/nc/nc-0082-01-000006.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0082-01-000006__candidate_02.png,2,140,513,211,608,115,478,236,640,1978,0.48291015625,0.9996092915534973,0.17347800436047464,0.54695556640625,0.09062744140625
nc-0156-01-000080:01,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0156-01-000080,nc,train,data/external/dartis/raw/nc/nc-0156-01-000080.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0156-01-000080__candidate_01.png,1,0,101,87,195,0,68,148,228,1952,0.4765625,0.999514102935791,0.17347800436047464,0.91408447265625,0.03225341796875
nc-0317-04-000038:04,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0317-04-000038,nc,train,data/external/dartis/raw/nc/nc-0317-04-000038.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0317-04-000038__candidate_04.png,4,488,447,556,534,464,416,580,564,549,0.134033203125,0.9994126558303833,0.17347800436047464,0.71239013671875,0.026123046875
nw-1776-11-000010:02,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-1776-11-000010,nw,train,data/external/dartis/raw/nw/nw-1776-11-000010.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-1776-11-000010__candidate_02.png,2,54,94,119,114,32,56,142,152,262,0.06396484375,0.9993144273757935,0.17347800436047464,0.96211669921875,0.037880859375
nc-0279-03-000044:02,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0279-03-000044,nc,train,data/external/dartis/raw/nc/nc-0279-03-000044.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0279-03-000044__candidate_02.png,2,174,171,290,222,134,148,331,244,1631,0.39819335937499994,0.9983330368995667,0.17347800436047464,0.50758544921875,0.0171923828125
nw-0722-04-000057:01,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-0722-04-000057,nw,train,data/external/dartis/raw/nw/nw-0722-04-000057.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-0722-04-000057__candidate_01.png,1,240,140,335,231,206,108,368,263,949,0.231689453125,0.9974602460861206,0.17347800436047464,0.96601806640625,0.0337158203125
nc-0331-04-000052:03,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0331-04-000052,nc,train,data/external/dartis/raw/nc/nc-0331-04-000052.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0331-04-000052__candidate_03.png,3,561,316,639,639,507,91,640,640,14697,3.588134765625,0.997369647026062,0.17347800436047464,0.36776123046875,0.08464111328125
nc-0092-01-000016:02,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0092-01-000016,nc,train,data/external/dartis/raw/nc/nc-0092-01-000016.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0092-01-000016__candidate_02.png,2,43,37,66,177,6,0,102,238,1094,0.26708984375,0.9970158338546753,0.17347800436047464,0.5337109375,0.15488037109375
nc-0036-00-000036:05,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0036-00-000036,nc,train,data/external/dartis/raw/nc/nc-0036-00-000036.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0036-00-000036__candidate_05.png,5,75,328,214,350,26,291,262,387,514,0.12548828125,0.9969417452812195,0.17347800436047464,0.707724609375,0.05110595703125
nc-0027-00-000027:02,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0027-00-000027,nc,train,data/external/dartis/raw/nc/nc-0027-00-000027.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0027-00-000027__candidate_02.png,2,104,363,169,393,82,330,192,426,453,0.110595703125,0.9963942170143127,0.17347800436047464,0.9379296875,0.04782958984375
nc-0012-00-000012:01,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0012-00-000012,nc,train,data/external/dartis/raw/nc/nc-0012-00-000012.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0012-00-000012__candidate_01.png,1,171,395,289,457,130,374,331,479,2637,0.643798828125,0.9960642457008362,0.17347800436047464,0.8575830078125,0.0377978515625
nw-0722-04-000057:02,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-0722-04-000057,nw,train,data/external/dartis/raw/nw/nw-0722-04-000057.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-0722-04-000057__candidate_02.png,2,500,375,580,411,472,345,608,441,324,0.0791015625,0.9957640171051025,0.17347800436047464,0.96601806640625,0.0337158203125
nw-1776-11-000010:01,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-1776-11-000010,nw,train,data/external/dartis/raw/nw/nw-1776-11-000010.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-1776-11-000010__candidate_01.png,1,12,127,90,151,0,91,133,187,379,0.092529296875,0.9952287673950195,0.17347800436047464,0.96211669921875,0.037880859375
nc-0036-00-000036:04,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0036-00-000036,nc,train,data/external/dartis/raw/nc/nc-0036-00-000036.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0036-00-000036__candidate_04.png,4,204,242,304,294,169,220,339,316,891,0.217529296875,0.993841290473938,0.17347800436047464,0.707724609375,0.05110595703125
nc-0279-03-000044:01,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0279-03-000044,nc,train,data/external/dartis/raw/nc/nc-0279-03-000044.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0279-03-000044__candidate_01.png,1,360,404,433,639,334,240,458,640,2833,0.691650390625,0.9888603091239929,0.17347800436047464,0.50758544921875,0.0171923828125
nw-1924-11-000158:03,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-1924-11-000158,nw,train,data/external/dartis/raw/nw/nw-1924-11-000158.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-1924-11-000158__candidate_03.png,3,141,418,221,483,113,396,249,506,255,0.06225585937499999,0.9878492951393127,0.17347800436047464,0.9639453125,0.0360546875
nc-0098-01-000022:01,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0098-01-000022,nc,train,data/external/dartis/raw/nc/nc-0098-01-000022.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0098-01-000022__candidate_01.png,1,391,106,639,389,218,7,640,488,2142,0.52294921875,0.6901244521141052,0.17347800436047464,0.5045947265625,0.03258544921875
nc-0268-03-000033:01,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0268-03-000033,nc,train,data/external/dartis/raw/nc/nc-0268-03-000033.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0268-03-000033__candidate_01.png,1,255,132,350,261,222,87,384,306,1350,0.32958984375,0.6645872592926025,0.17347800436047464,0.46904296875,0.026357421875
nw-0539-03-000036:01,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-0539-03-000036,nw,train,data/external/dartis/raw/nw/nw-0539-03-000036.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-0539-03-000036__candidate_01.png,1,394,501,523,586,349,472,568,616,5100,1.2451171875,0.6322444677352905,0.17347800436047464,0.93822509765625,0.0340625
nc-0092-01-000016:01,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0092-01-000016,nc,train,data/external/dartis/raw/nc/nc-0092-01-000016.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0092-01-000016__candidate_01.png,1,110,176,212,381,74,104,247,452,2221,0.542236328125,0.5961296558380127,0.17347800436047464,0.5337109375,0.15488037109375
nc-0083-01-000007:01,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0083-01-000007,nc,train,data/external/dartis/raw/nc/nc-0083-01-000007.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0083-01-000007__candidate_01.png,1,1,0,283,407,0,0,479,640,7404,1.8076171875000002,0.5534913539886475,0.17347800436047464,0.87675537109375,0.01270751953125
nc-0223-02-000063:01,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0223-02-000063,nc,train,data/external/dartis/raw/nc/nc-0223-02-000063.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0223-02-000063__candidate_01.png,1,197,384,484,640,96,205,584,640,32900,8.0322265625,0.20586545765399933,0.17347800436047464,0.63349365234375,0.0465771484375
