sample_id,subset,oil_label,surface_context,image_path,image_width,image_height,land_mask_path,safe_water_mask_path,mask_source,coast_buffer_pixels,polygon_count,land_pixels,land_ratio,safe_water_pixels,safe_water_ratio,excluded_pixels,excluded_ratio,generation_status,eligible_for_training,locked_test_used
ow:ow-0677,ow,1,water,data/external/dartis/raw/ow/ow-0677.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0677.png,data/derived/v06_water_masks/safe_water/ow/ow-0677.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0678,ow,1,water,data/external/dartis/raw/ow/ow-0678.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0678.png,data/derived/v06_water_masks/safe_water/ow/ow-0678.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0679,ow,1,water,data/external/dartis/raw/ow/ow-0679.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0679.png,data/derived/v06_water_masks/safe_water/ow/ow-0679.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0680,ow,1,water,data/external/dartis/raw/ow/ow-0680.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0680.png,data/derived/v06_water_masks/safe_water/ow/ow-0680.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0681,ow,1,water,data/external/dartis/raw/ow/ow-0681.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0681.png,data/derived/v06_water_masks/safe_water/ow/ow-0681.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0682,ow,1,water,data/external/dartis/raw/ow/ow-0682.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0682.png,data/derived/v06_water_masks/safe_water/ow/ow-0682.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0683,ow,1,water,data/external/dartis/raw/ow/ow-0683.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0683.png,data/derived/v06_water_masks/safe_water/ow/ow-0683.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0684,ow,1,water,data/external/dartis/raw/ow/ow-0684.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0684.png,data/derived/v06_water_masks/safe_water/ow/ow-0684.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0685,ow,1,water,data/external/dartis/raw/ow/ow-0685.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0685.png,data/derived/v06_water_masks/safe_water/ow/ow-0685.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0686,ow,1,water,data/external/dartis/raw/ow/ow-0686.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0686.png,data/derived/v06_water_masks/safe_water/ow/ow-0686.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0687,ow,1,water,data/external/dartis/raw/ow/ow-0687.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0687.png,data/derived/v06_water_masks/safe_water/ow/ow-0687.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0688,ow,1,water,data/external/dartis/raw/ow/ow-0688.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0688.png,data/derived/v06_water_masks/safe_water/ow/ow-0688.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0689,ow,1,water,data/external/dartis/raw/ow/ow-0689.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0689.png,data/derived/v06_water_masks/safe_water/ow/ow-0689.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0690,ow,1,water,data/external/dartis/raw/ow/ow-0690.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0690.png,data/derived/v06_water_masks/safe_water/ow/ow-0690.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0691,ow,1,water,data/external/dartis/raw/ow/ow-0691.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0691.png,data/derived/v06_water_masks/safe_water/ow/ow-0691.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0692,ow,1,water,data/external/dartis/raw/ow/ow-0692.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0692.png,data/derived/v06_water_masks/safe_water/ow/ow-0692.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0693,ow,1,water,data/external/dartis/raw/ow/ow-0693.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0693.png,data/derived/v06_water_masks/safe_water/ow/ow-0693.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0694,ow,1,water,data/external/dartis/raw/ow/ow-0694.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0694.png,data/derived/v06_water_masks/safe_water/ow/ow-0694.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0695,ow,1,water,data/external/dartis/raw/ow/ow-0695.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0695.png,data/derived/v06_water_masks/safe_water/ow/ow-0695.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0696,ow,1,water,data/external/dartis/raw/ow/ow-0696.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0696.png,data/derived/v06_water_masks/safe_water/ow/ow-0696.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0697,ow,1,water,data/external/dartis/raw/ow/ow-0697.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0697.png,data/derived/v06_water_masks/safe_water/ow/ow-0697.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0698,ow,1,water,data/external/dartis/raw/ow/ow-0698.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0698.png,data/derived/v06_water_masks/safe_water/ow/ow-0698.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0699,ow,1,water,data/external/dartis/raw/ow/ow-0699.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0699.png,data/derived/v06_water_masks/safe_water/ow/ow-0699.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0700,ow,1,water,data/external/dartis/raw/ow/ow-0700.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0700.png,data/derived/v06_water_masks/safe_water/ow/ow-0700.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0701,ow,1,water,data/external/dartis/raw/ow/ow-0701.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0701.png,data/derived/v06_water_masks/safe_water/ow/ow-0701.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0702,ow,1,water,data/external/dartis/raw/ow/ow-0702.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0702.png,data/derived/v06_water_masks/safe_water/ow/ow-0702.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0703,ow,1,water,data/external/dartis/raw/ow/ow-0703.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0703.png,data/derived/v06_water_masks/safe_water/ow/ow-0703.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0704,ow,1,water,data/external/dartis/raw/ow/ow-0704.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0704.png,data/derived/v06_water_masks/safe_water/ow/ow-0704.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0705,ow,1,water,data/external/dartis/raw/ow/ow-0705.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0705.png,data/derived/v06_water_masks/safe_water/ow/ow-0705.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0706,ow,1,water,data/external/dartis/raw/ow/ow-0706.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0706.png,data/derived/v06_water_masks/safe_water/ow/ow-0706.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0707,ow,1,water,data/external/dartis/raw/ow/ow-0707.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0707.png,data/derived/v06_water_masks/safe_water/ow/ow-0707.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0708,ow,1,water,data/external/dartis/raw/ow/ow-0708.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0708.png,data/derived/v06_water_masks/safe_water/ow/ow-0708.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0709,ow,1,water,data/external/dartis/raw/ow/ow-0709.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0709.png,data/derived/v06_water_masks/safe_water/ow/ow-0709.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0710,ow,1,water,data/external/dartis/raw/ow/ow-0710.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0710.png,data/derived/v06_water_masks/safe_water/ow/ow-0710.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0711,ow,1,water,data/external/dartis/raw/ow/ow-0711.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0711.png,data/derived/v06_water_masks/safe_water/ow/ow-0711.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0712,ow,1,water,data/external/dartis/raw/ow/ow-0712.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0712.png,data/derived/v06_water_masks/safe_water/ow/ow-0712.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0713,ow,1,water,data/external/dartis/raw/ow/ow-0713.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0713.png,data/derived/v06_water_masks/safe_water/ow/ow-0713.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0714,ow,1,water,data/external/dartis/raw/ow/ow-0714.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0714.png,data/derived/v06_water_masks/safe_water/ow/ow-0714.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0715,ow,1,water,data/external/dartis/raw/ow/ow-0715.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0715.png,data/derived/v06_water_masks/safe_water/ow/ow-0715.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0716,ow,1,water,data/external/dartis/raw/ow/ow-0716.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0716.png,data/derived/v06_water_masks/safe_water/ow/ow-0716.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0717,ow,1,water,data/external/dartis/raw/ow/ow-0717.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0717.png,data/derived/v06_water_masks/safe_water/ow/ow-0717.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0718,ow,1,water,data/external/dartis/raw/ow/ow-0718.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0718.png,data/derived/v06_water_masks/safe_water/ow/ow-0718.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0719,ow,1,water,data/external/dartis/raw/ow/ow-0719.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0719.png,data/derived/v06_water_masks/safe_water/ow/ow-0719.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0720,ow,1,water,data/external/dartis/raw/ow/ow-0720.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0720.png,data/derived/v06_water_masks/safe_water/ow/ow-0720.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0721,ow,1,water,data/external/dartis/raw/ow/ow-0721.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0721.png,data/derived/v06_water_masks/safe_water/ow/ow-0721.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0722,ow,1,water,data/external/dartis/raw/ow/ow-0722.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0722.png,data/derived/v06_water_masks/safe_water/ow/ow-0722.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0723,ow,1,water,data/external/dartis/raw/ow/ow-0723.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0723.png,data/derived/v06_water_masks/safe_water/ow/ow-0723.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0724,ow,1,water,data/external/dartis/raw/ow/ow-0724.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0724.png,data/derived/v06_water_masks/safe_water/ow/ow-0724.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0725,ow,1,water,data/external/dartis/raw/ow/ow-0725.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0725.png,data/derived/v06_water_masks/safe_water/ow/ow-0725.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0726,ow,1,water,data/external/dartis/raw/ow/ow-0726.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0726.png,data/derived/v06_water_masks/safe_water/ow/ow-0726.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0727,ow,1,water,data/external/dartis/raw/ow/ow-0727.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0727.png,data/derived/v06_water_masks/safe_water/ow/ow-0727.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0728,ow,1,water,data/external/dartis/raw/ow/ow-0728.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0728.png,data/derived/v06_water_masks/safe_water/ow/ow-0728.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0729,ow,1,water,data/external/dartis/raw/ow/ow-0729.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0729.png,data/derived/v06_water_masks/safe_water/ow/ow-0729.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0730,ow,1,water,data/external/dartis/raw/ow/ow-0730.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0730.png,data/derived/v06_water_masks/safe_water/ow/ow-0730.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0731,ow,1,water,data/external/dartis/raw/ow/ow-0731.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0731.png,data/derived/v06_water_masks/safe_water/ow/ow-0731.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0732,ow,1,water,data/external/dartis/raw/ow/ow-0732.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0732.png,data/derived/v06_water_masks/safe_water/ow/ow-0732.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0733,ow,1,water,data/external/dartis/raw/ow/ow-0733.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0733.png,data/derived/v06_water_masks/safe_water/ow/ow-0733.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0734,ow,1,water,data/external/dartis/raw/ow/ow-0734.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0734.png,data/derived/v06_water_masks/safe_water/ow/ow-0734.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0735,ow,1,water,data/external/dartis/raw/ow/ow-0735.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0735.png,data/derived/v06_water_masks/safe_water/ow/ow-0735.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0736,ow,1,water,data/external/dartis/raw/ow/ow-0736.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0736.png,data/derived/v06_water_masks/safe_water/ow/ow-0736.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0737,ow,1,water,data/external/dartis/raw/ow/ow-0737.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0737.png,data/derived/v06_water_masks/safe_water/ow/ow-0737.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0738,ow,1,water,data/external/dartis/raw/ow/ow-0738.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0738.png,data/derived/v06_water_masks/safe_water/ow/ow-0738.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0739,ow,1,water,data/external/dartis/raw/ow/ow-0739.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0739.png,data/derived/v06_water_masks/safe_water/ow/ow-0739.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0740,ow,1,water,data/external/dartis/raw/ow/ow-0740.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0740.png,data/derived/v06_water_masks/safe_water/ow/ow-0740.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0741,ow,1,water,data/external/dartis/raw/ow/ow-0741.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0741.png,data/derived/v06_water_masks/safe_water/ow/ow-0741.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0742,ow,1,water,data/external/dartis/raw/ow/ow-0742.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0742.png,data/derived/v06_water_masks/safe_water/ow/ow-0742.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0743,ow,1,water,data/external/dartis/raw/ow/ow-0743.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0743.png,data/derived/v06_water_masks/safe_water/ow/ow-0743.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0744,ow,1,water,data/external/dartis/raw/ow/ow-0744.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0744.png,data/derived/v06_water_masks/safe_water/ow/ow-0744.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0745,ow,1,water,data/external/dartis/raw/ow/ow-0745.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0745.png,data/derived/v06_water_masks/safe_water/ow/ow-0745.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0746,ow,1,water,data/external/dartis/raw/ow/ow-0746.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0746.png,data/derived/v06_water_masks/safe_water/ow/ow-0746.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0747,ow,1,water,data/external/dartis/raw/ow/ow-0747.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0747.png,data/derived/v06_water_masks/safe_water/ow/ow-0747.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0748,ow,1,water,data/external/dartis/raw/ow/ow-0748.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0748.png,data/derived/v06_water_masks/safe_water/ow/ow-0748.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0749,ow,1,water,data/external/dartis/raw/ow/ow-0749.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0749.png,data/derived/v06_water_masks/safe_water/ow/ow-0749.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0750,ow,1,water,data/external/dartis/raw/ow/ow-0750.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0750.png,data/derived/v06_water_masks/safe_water/ow/ow-0750.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0751,ow,1,water,data/external/dartis/raw/ow/ow-0751.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0751.png,data/derived/v06_water_masks/safe_water/ow/ow-0751.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0752,ow,1,water,data/external/dartis/raw/ow/ow-0752.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0752.png,data/derived/v06_water_masks/safe_water/ow/ow-0752.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0753,ow,1,water,data/external/dartis/raw/ow/ow-0753.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0753.png,data/derived/v06_water_masks/safe_water/ow/ow-0753.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0754,ow,1,water,data/external/dartis/raw/ow/ow-0754.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0754.png,data/derived/v06_water_masks/safe_water/ow/ow-0754.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0755,ow,1,water,data/external/dartis/raw/ow/ow-0755.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0755.png,data/derived/v06_water_masks/safe_water/ow/ow-0755.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0756,ow,1,water,data/external/dartis/raw/ow/ow-0756.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0756.png,data/derived/v06_water_masks/safe_water/ow/ow-0756.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0757,ow,1,water,data/external/dartis/raw/ow/ow-0757.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0757.png,data/derived/v06_water_masks/safe_water/ow/ow-0757.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0758,ow,1,water,data/external/dartis/raw/ow/ow-0758.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0758.png,data/derived/v06_water_masks/safe_water/ow/ow-0758.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0759,ow,1,water,data/external/dartis/raw/ow/ow-0759.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0759.png,data/derived/v06_water_masks/safe_water/ow/ow-0759.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0760,ow,1,water,data/external/dartis/raw/ow/ow-0760.jpg,2902,2902,data/derived/v06_water_masks/land/ow/ow-0760.png,data/derived/v06_water_masks/safe_water/ow/ow-0760.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,8421604,1.0,0,0.0,SUCCESS,True,False
ow:ow-0761,ow,1,water,data/external/dartis/raw/ow/ow-0761.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0761.png,data/derived/v06_water_masks/safe_water/ow/ow-0761.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0762,ow,1,water,data/external/dartis/raw/ow/ow-0762.jpg,4130,4130,data/derived/v06_water_masks/land/ow/ow-0762.png,data/derived/v06_water_masks/safe_water/ow/ow-0762.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,17056900,1.0,0,0.0,SUCCESS,True,False
ow:ow-0763,ow,1,water,data/external/dartis/raw/ow/ow-0763.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0763.png,data/derived/v06_water_masks/safe_water/ow/ow-0763.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0764,ow,1,water,data/external/dartis/raw/ow/ow-0764.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0764.png,data/derived/v06_water_masks/safe_water/ow/ow-0764.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0765,ow,1,water,data/external/dartis/raw/ow/ow-0765.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0765.png,data/derived/v06_water_masks/safe_water/ow/ow-0765.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0766,ow,1,water,data/external/dartis/raw/ow/ow-0766.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0766.png,data/derived/v06_water_masks/safe_water/ow/ow-0766.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0767,ow,1,water,data/external/dartis/raw/ow/ow-0767.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0767.png,data/derived/v06_water_masks/safe_water/ow/ow-0767.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
ow:ow-0768,ow,1,water,data/external/dartis/raw/ow/ow-0768.jpg,640,640,data/derived/v06_water_masks/land/ow/ow-0768.png,data/derived/v06_water_masks/safe_water/ow/ow-0768.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
